"loinc.part","part.name","labeled.paths","plus","period","obo_id","domain","ontology.priority","ols.search.rank","obo label","loinc.vs.label.cosine","best.match","best.cosine","iri","ontology_prefix","short_form","ontology_name","bp.onto.iri"
"LP220361-2","mj","Lab -> SERO",FALSE,FALSE,"CLO:0007731","cells",11,1,"mj cell",0.528595479208968,"mj",0,"http://purl.obolibrary.org/obo/CLO_0007731","CLO","CLO_0007731","clo","http://data.bioontology.org/ontologies/CLO"
"LP220403-2","mda5","Lab -> SERO",FALSE,FALSE,"OGG:3000064135","proteins/genes",14,12,"ifih1",1,"mda5",0,"http://purl.obolibrary.org/obo/OGG_3000064135","OGG","OGG_3000064135","ogg","http://data.bioontology.org/ontologies/OGG"
"LP220403-2","mda5","Lab -> SERO",FALSE,FALSE,"PR:000008910","proteins/genes",5,6,"interferon-induced helicase c domain-containing protein 1",0.780821498120198,"mda5",0,"http://purl.obolibrary.org/obo/PR_000008910","PR","PR_000008910","pr","http://data.bioontology.org/ontologies/PR"
"LP220403-2","mda5","Lab -> SERO",FALSE,FALSE,"PR:Q9BYX4","proteins/genes",5,8,"interferon-induced helicase c domain-containing protein 1 (human)",0.740624312033094,"mda5",0,"http://purl.obolibrary.org/obo/PR_Q9BYX4","PR","PR_Q9BYX4","pr","http://data.bioontology.org/ontologies/PR"
"LP220403-2","mda5","Lab -> SERO",FALSE,FALSE,"GO:0039556","go",16,2,"mda-5 binding",0.426460665323596,"mda5 binding",0.41074434901121,"http://purl.obolibrary.org/obo/GO_0039556","GO","GO_0039556","go","http://data.bioontology.org/ontologies/GO"
"LP230270-3","contactin-associated protein 2","Lab -> SERO",FALSE,FALSE,"PR:000025842","proteins/genes",5,7,"contactin-associated protein",0.0128160128262694,"contactin-associated protein",0.0128160128262694,"http://purl.obolibrary.org/obo/PR_000025842","PR","PR_000025842","pr","http://data.bioontology.org/ontologies/PR"
"LP248077-2","bordetella pertussis.pertussis toxin","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Bordetella sp -> Bordetella pertussis -> NA",FALSE,TRUE,"VO:0010847","vaccines",9,38,"bordetella pertussis protein",0.0489253093332309,"bordetella pertussis protein",0.0489253093332309,"http://purl.obolibrary.org/obo/VO_0010847","VO","VO_0010847","vo","http://data.bioontology.org/ontologies/VO"
"LP249032-6","streptococcus pneumoniae danish serotype 1","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"XCO:0000477","clinical",17,83,"streptococcus pneumoniae d39",0.0556604486049986,"streptococcus pneumoniae strain d39",0.0408890057953438,"http://purl.obolibrary.org/obo/XCO_0000477","XCO","XCO_0000477","xco","http://data.bioontology.org/ontologies/XCO"
"LP249032-6","streptococcus pneumoniae danish serotype 1","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"DRON:00033205","chemicals/drugs",12,1,"streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen di",0.0445383092700696,"streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen di",0.0445383092700696,"http://purl.obolibrary.org/obo/DRON_00033205","DRON","DRON_00033205","dron","http://data.bioontology.org/ontologies/DRON"
"LP249032-6","streptococcus pneumoniae danish serotype 1","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:543541","organisms",7,143,"streptococcus pneumoniae 158",0.0556604486049986,"streptococcus pneumoniae strain 158",0.0408890057953438,"http://purl.obolibrary.org/obo/NCBITaxon_543541","NCBITAXON","NCBITaxon_543541","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249032-6","streptococcus pneumoniae danish serotype 1","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:373153","organisms",7,141,"streptococcus pneumoniae d39",0.0556604486049986,"streptococcus pneumoniae strain d39",0.0408890057953438,"http://purl.obolibrary.org/obo/NCBITaxon_373153","NCBITAXON","NCBITaxon_373153","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249035-9","streptococcus pneumoniae danish serotype 12f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"DRON:00032217","chemicals/drugs",12,1,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.051388109621059,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.051388109621059,"http://purl.obolibrary.org/obo/DRON_00032217","DRON","DRON_00032217","dron","http://data.bioontology.org/ontologies/DRON"
"LP249035-9","streptococcus pneumoniae danish serotype 12f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:216600","organisms",7,194,"streptococcus pneumoniae 23f",0.0514130841688241,"streptococcus pneumoniae str. 23f",0.0477764789702152,"http://purl.obolibrary.org/obo/NCBITaxon_216600","NCBITAXON","NCBITaxon_216600","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249035-9","streptococcus pneumoniae danish serotype 12f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"DRON:00032218","chemicals/drugs",12,2,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.051388109621059,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.051388109621059,"http://purl.obolibrary.org/obo/DRON_00032218","DRON","DRON_00032218","dron","http://data.bioontology.org/ontologies/DRON"
"LP249038-3","streptococcus pneumoniae danish serotype 14","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:373153","organisms",7,137,"streptococcus pneumoniae d39",0.0592717029471157,"streptococcus pneumoniae strain d39",0.0445567476973717,"http://purl.obolibrary.org/obo/NCBITaxon_373153","NCBITAXON","NCBITaxon_373153","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249038-3","streptococcus pneumoniae danish serotype 14","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"XCO:0000477","clinical",17,77,"streptococcus pneumoniae d39",0.0592717029471157,"streptococcus pneumoniae strain d39",0.0445567476973717,"http://purl.obolibrary.org/obo/XCO_0000477","XCO","XCO_0000477","xco","http://data.bioontology.org/ontologies/XCO"
"LP249038-3","streptococcus pneumoniae danish serotype 14","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:543541","organisms",7,139,"streptococcus pneumoniae 158",0.0592717029471157,"streptococcus pneumoniae strain 158",0.0445567476973717,"http://purl.obolibrary.org/obo/NCBITaxon_543541","NCBITAXON","NCBITaxon_543541","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249038-3","streptococcus pneumoniae danish serotype 14","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"DRON:00033205","chemicals/drugs",12,3,"streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen di",0.0468683018243223,"streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen di",0.0468683018243223,"http://purl.obolibrary.org/obo/DRON_00033205","DRON","DRON_00033205","dron","http://data.bioontology.org/ontologies/DRON"
"LP249043-3","streptococcus pneumoniae danish serotype 17f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"XCO:0000477","clinical",17,76,"streptococcus pneumoniae d39",0.0628418421908864,"streptococcus pneumoniae strain d39",0.0481827313750478,"http://purl.obolibrary.org/obo/XCO_0000477","XCO","XCO_0000477","xco","http://data.bioontology.org/ontologies/XCO"
"LP249043-3","streptococcus pneumoniae danish serotype 17f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:543541","organisms",7,138,"streptococcus pneumoniae 158",0.0628418421908864,"streptococcus pneumoniae strain 158",0.0481827313750478,"http://purl.obolibrary.org/obo/NCBITaxon_543541","NCBITAXON","NCBITaxon_543541","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249043-3","streptococcus pneumoniae danish serotype 17f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"DRON:00032218","chemicals/drugs",12,2,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.0487420513494302,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.0487420513494302,"http://purl.obolibrary.org/obo/DRON_00032218","DRON","DRON_00032218","dron","http://data.bioontology.org/ontologies/DRON"
"LP249043-3","streptococcus pneumoniae danish serotype 17f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"DRON:00032217","chemicals/drugs",12,1,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.0487420513494302,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.0487420513494302,"http://purl.obolibrary.org/obo/DRON_00032217","DRON","DRON_00032217","dron","http://data.bioontology.org/ontologies/DRON"
"LP249043-3","streptococcus pneumoniae danish serotype 17f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:373153","organisms",7,136,"streptococcus pneumoniae d39",0.0628418421908864,"streptococcus pneumoniae strain d39",0.0481827313750478,"http://purl.obolibrary.org/obo/NCBITaxon_373153","NCBITAXON","NCBITaxon_373153","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249049-0","streptococcus pneumoniae danish serotype 19f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"XCO:0000477","clinical",17,77,"streptococcus pneumoniae d39",0.0514130841688241,"streptococcus pneumoniae strain d39",0.0388511895257835,"http://purl.obolibrary.org/obo/XCO_0000477","XCO","XCO_0000477","xco","http://data.bioontology.org/ontologies/XCO"
"LP249049-0","streptococcus pneumoniae danish serotype 19f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:373153","organisms",7,137,"streptococcus pneumoniae d39",0.0514130841688241,"streptococcus pneumoniae strain d39",0.0388511895257835,"http://purl.obolibrary.org/obo/NCBITaxon_373153","NCBITAXON","NCBITaxon_373153","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249049-0","streptococcus pneumoniae danish serotype 19f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"DRON:00032218","chemicals/drugs",12,2,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.0474190222136157,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.0474190222136157,"http://purl.obolibrary.org/obo/DRON_00032218","DRON","DRON_00032218","dron","http://data.bioontology.org/ontologies/DRON"
"LP249049-0","streptococcus pneumoniae danish serotype 19f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"DRON:00032217","chemicals/drugs",12,1,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.0474190222136157,"streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen ",0.0474190222136157,"http://purl.obolibrary.org/obo/DRON_00032217","DRON","DRON_00032217","dron","http://data.bioontology.org/ontologies/DRON"
"LP249050-8","streptococcus pneumoniae danish serotype 2","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"XCO:0000477","clinical",17,83,"streptococcus pneumoniae d39",0.0556604486049986,"streptococcus pneumoniae strain d39",0.0408890057953438,"http://purl.obolibrary.org/obo/XCO_0000477","XCO","XCO_0000477","xco","http://data.bioontology.org/ontologies/XCO"
"LP249050-8","streptococcus pneumoniae danish serotype 2","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:926473","organisms",7,196,"streptococcus pneumoniae split 28",0.0449812678656792,"streptococcus pneumoniae split 28",0.0449812678656792,"http://purl.obolibrary.org/obo/NCBITaxon_926473","NCBITAXON","NCBITaxon_926473","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249050-8","streptococcus pneumoniae danish serotype 2","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:373153","organisms",7,143,"streptococcus pneumoniae d39",0.0556604486049986,"streptococcus pneumoniae strain d39",0.0408890057953438,"http://purl.obolibrary.org/obo/NCBITaxon_373153","NCBITAXON","NCBITaxon_373153","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249055-7","streptococcus pneumoniae danish serotype 20a","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:1159209","organisms",7,165,"streptococcus pneumoniae spar27",0.0465614204893559,"streptococcus pneumoniae spar27",0.0465614204893559,"http://purl.obolibrary.org/obo/NCBITaxon_1159209","NCBITAXON","NCBITaxon_1159209","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249055-7","streptococcus pneumoniae danish serotype 20a","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:574093","organisms",7,197,"streptococcus pneumoniae ap200",0.053724748706238,"streptococcus pneumoniae strain ap200",0.0347696453426311,"http://purl.obolibrary.org/obo/NCBITaxon_574093","NCBITAXON","NCBITaxon_574093","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249056-5","streptococcus pneumoniae danish serotype 22f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:216600","organisms",7,193,"streptococcus pneumoniae 23f",0.047175556044842,"streptococcus pneumoniae str. 23f",0.0450646454840431,"http://purl.obolibrary.org/obo/NCBITaxon_216600","NCBITAXON","NCBITaxon_216600","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249061-5","streptococcus pneumoniae danish serotype 23f","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:216600","organisms",7,1,"streptococcus pneumoniae 23f",0.0399843261467617,"streptococcus pneumoniae str. 23f",0.0378574839594883,"http://purl.obolibrary.org/obo/NCBITaxon_216600","NCBITAXON","NCBITaxon_216600","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP249062-3","streptococcus pneumoniae danish serotype 3","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae",FALSE,FALSE,"NCBITaxon:373153","organisms",7,140,"streptococcus pneumoniae d39",0.0441441126123767,"streptococcus pneumoniae strain d39",0.0314859568325531,"http://purl.obolibrary.org/obo/NCBITaxon_373153","NCBITAXON","NCBITaxon_373153","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
