FK_LAB_RESULT_ITEM_ID,LAB_RESULT_ITEM_CODE,LAB_RESULT_ITEM_DESCRIPTION,LOINC,ordercount,loinc_uri
4858629,Influenza B IgM,"Influenza B Virus Ab, IgM",17016-7,114,http://purl.bioontology.org/ontology/LNC/17016-7
160727,25 HYDROXY VITAMIN D TOTAL,"ZZ VITAMIN D, 25-OH, TOTAL",1990-1,114,http://purl.bioontology.org/ontology/LNC/1990-1
11843183,TRIPLE PHOSPHATE CRYSTALS,TRIPLE PHOSPHATE CRYSTALS (CCH),33238-7,114,http://purl.bioontology.org/ontology/LNC/33238-7
397002,FRAGILE X INTERPRETATION,C FRAGILE X INTERPRETATION,36913-2,114,http://purl.bioontology.org/ontology/LNC/36913-2
13407005,"HHV8 Quant PCR, Interp","HHV8 Quant PCR, Interp",39083-1,114,http://purl.bioontology.org/ontology/LNC/39083-1
4860776,N-Methylhistam,N-Methylhistamine (MIAA),44340-8,114,http://purl.bioontology.org/ontology/LNC/44340-8
11843308,"GBM AB, IGG (MAFD)","GBM AB, IGG (MAFD) (CCH)",44446-3,114,http://purl.bioontology.org/ontology/LNC/44446-3
13410005,"HHV8 Quant, Copy/mL","HHV8 Quant, Copy/mL",49404-7,114,http://purl.bioontology.org/ontology/LNC/49404-7
11841177,"ALLERGEN, MILK","ALLERGEN, MILK (CCH)",7258-7,114,http://purl.bioontology.org/ontology/LNC/7258-7
4862912,Porphyrin Time,Porphyrin Time,14882-5,113,http://purl.bioontology.org/ontology/LNC/14882-5
4859829,Oxalate Volume,Oxalate Volume,27222-9,113,http://purl.bioontology.org/ontology/LNC/27222-9
8654006,UGT1A1 Speci.,UGT1A1 Specimen,31208-2,113,http://purl.bioontology.org/ontology/LNC/31208-2
13409005,"HHV8 Quant, Source","HHV8 Quant, Source",31208-2,113,http://purl.bioontology.org/ontology/LNC/31208-2
11843017,ALPHA-1-ANTITRYPSIN PHENOTYPE,ALPHA-1-ANTITRYPSIN PHENOTYPE (CCH),32769-2,113,http://purl.bioontology.org/ontology/LNC/32769-2
4864119,Sol Transferrin,Sol Transferrin,33210-6,113,http://purl.bioontology.org/ontology/LNC/33210-6
10088003,CORTISOL BASELINE,CORTISOL BASELINE,43215-3,113,http://purl.bioontology.org/ontology/LNC/43215-3
8652004,UGT1A1 Interp,UGT1A1 Interpretation,50398-7,112,http://purl.bioontology.org/ontology/LNC/50398-7
8651007,UGT1A1 Alle 1,UGT1A1 Alle 1,51951-2,112,http://purl.bioontology.org/ontology/LNC/51951-2
8651006,UGT1A1 Alle 2,UGT1A1 Alle 2,51952-0,112,http://purl.bioontology.org/ontology/LNC/51952-0
4862077,AMA Ab PAH,Antimitochondrial Antibody PAH,14251-3,111,http://purl.bioontology.org/ontology/LNC/14251-3
8711004,AMPHETAMINE,Q AMPHETAMINE,19346-6,111,http://purl.bioontology.org/ontology/LNC/19346-6
7804005,BICARBONATE CAPILLARY,C HCO3 CAP,1961-2,111,http://purl.bioontology.org/ontology/LNC/1961-2
176035,25 HYDROXY VITAMIN D3,"ZZ VITAMIN D, 25-OH, D3",1989-3,111,http://purl.bioontology.org/ontology/LNC/1989-3
11843416,TRYPTASE,TRYPTASE (CCH),21582-2,111,http://purl.bioontology.org/ontology/LNC/21582-2
167304,"VITAMIN D, 25-OH, D2","ZZ VITAMIN D, 25-OH, D2",2236-8,111,http://purl.bioontology.org/ontology/LNC/2236-8
4862194,C2 Acetyl,C2 Acetyl,30191-1,111,http://purl.bioontology.org/ontology/LNC/30191-1
5026018,JAK2 Quant,"JAK2 Gene, V617F Mutation, Quantitation",53761-3,111,http://purl.bioontology.org/ontology/LNC/53761-3
4857086,"ANA IgG, IFA","Anti-Nuclear Ab IgG, IFA",56634-9,111,http://purl.bioontology.org/ontology/LNC/56634-9
774008,CALCIUM,CALCIUM,17861-6,110,http://purl.bioontology.org/ontology/LNC/17861-6
160014,MTHFR MUTATION C677,C MTHFR MUTATION C677,28005-7,110,http://purl.bioontology.org/ontology/LNC/28005-7
4857278,Clomipramine,Clomipramine Level,3491-8,110,http://purl.bioontology.org/ontology/LNC/3491-8
4870199,Tot Clom,Total Clomipramine,3493-4,110,http://purl.bioontology.org/ontology/LNC/3493-4
4861777,Norclomip,Norclomipramine Level,3536-0,110,http://purl.bioontology.org/ontology/LNC/3536-0
8738005,METHAMPHETAMINE,Q METHAMPHETAMINE,3780-4,110,http://purl.bioontology.org/ontology/LNC/3780-4
4869226,TV Aldosterone,Urine Total Volume Aldosterone,19153-6,109,http://purl.bioontology.org/ontology/LNC/19153-6
4861191,"C14:1-OH, 3-OH","C14:1-OH, 3-OH",30190-3,109,http://purl.bioontology.org/ontology/LNC/30190-3
4860191,"C12-OH, 3-OH-DO","C12-OH, 3-OH-DO",30233-1,109,http://purl.bioontology.org/ontology/LNC/30233-1
4862191,"C14-OH, 3-OH-TE","C14-OH, 3-OH-TE",30238-0,109,http://purl.bioontology.org/ontology/LNC/30238-0
4862190,C10 Decanoyl,C10 Decanoyl,30327-1,109,http://purl.bioontology.org/ontology/LNC/30327-1
4857190,"C12, DODECANOYL","C12, DODECANOYL",30331-3,109,http://purl.bioontology.org/ontology/LNC/30331-3
4858190,"C12:1, DODECENO","C12:1, DODECENO",30332-1,109,http://purl.bioontology.org/ontology/LNC/30332-1
4860197,C5DC Glutaryl,C5DC Glutaryl,30349-5,109,http://purl.bioontology.org/ontology/LNC/30349-5
4861192,"C16, PALMITOYL","C16, PALMITOYL",30356-0,109,http://purl.bioontology.org/ontology/LNC/30356-0
4856197,C6 Hexanoyl,C6 Hexanoyl,30358-6,109,http://purl.bioontology.org/ontology/LNC/30358-6
4855197,C5 Isovaleryl,C5 Isovaleryl,30531-8,109,http://purl.bioontology.org/ontology/LNC/30531-8
4862192,"C18:2, LINOLEYL","C18:2, LINOLEYL",30534-2,109,http://purl.bioontology.org/ontology/LNC/30534-2
4857197,C8 Octanoyl,C8 Octanoyl,30540-9,109,http://purl.bioontology.org/ontology/LNC/30540-9
4862197,C8:1 Octenoyl,C8:1 Octenoyl,30541-7,109,http://purl.bioontology.org/ontology/LNC/30541-7
4862195,C3 Propionyl,C3 Propionyl,30551-6,109,http://purl.bioontology.org/ontology/LNC/30551-6
4859191,"C14:2, TETRADEC","C14:2, TETRADEC",30564-9,109,http://purl.bioontology.org/ontology/LNC/30564-9
4857191,"C14, TETRADECAO","C14, TETRADECAO",30565-6,109,http://purl.bioontology.org/ontology/LNC/30565-6
4856191,"C14:1, TETRADEC","C14:1, TETRADEC",30566-4,109,http://purl.bioontology.org/ontology/LNC/30566-4
4858196,C4 Iso Butyrl,C4 Iso Butyrl,35655-0,109,http://purl.bioontology.org/ontology/LNC/35655-0
4855725,Mexiletine Lvl,Mexiletine Level,3819-0,109,http://purl.bioontology.org/ontology/LNC/3819-0
9056003,CMV IgG Avidity,CMV IgG Avidity,52984-2,109,http://purl.bioontology.org/ontology/LNC/52984-2
9655021,CORTISOL URINE INTERPRETATION,CORTISOL URINE INTERPRETATION,56850-1,109,http://purl.bioontology.org/ontology/LNC/56850-1
159979,SPECIMEN 4,Q SPECIMEN 4,12617-7,108,http://purl.bioontology.org/ontology/LNC/12617-7
170591,HISTOPLASMA MYCELIA,"HISTOPLASMA MYCELIA, CF",20573-2,108,http://purl.bioontology.org/ontology/LNC/20573-2
176001,CRE D URIC ACID,CRE D URIC ACID,2162-6,108,http://purl.bioontology.org/ontology/LNC/2162-6
5030003,Candida IgM,Candida Antibody IgM,27391-2,108,http://purl.bioontology.org/ontology/LNC/27391-2
5027007,Candida IgA,Candida Antibody IgA,27417-5,108,http://purl.bioontology.org/ontology/LNC/27417-5
5026010,Candida IgG,Candida Antibody IgG,7172-0,108,http://purl.bioontology.org/ontology/LNC/7172-0
160074,HSV IGM TITER,Q HSV IGM TITER,14213-3,107,http://purl.bioontology.org/ontology/LNC/14213-3
4858010,5' Nucleotidase,5' Nucleotidase,1690-7,107,http://purl.bioontology.org/ontology/LNC/1690-7
165480,TIME 4,Q TIME 4,19151-0,107,http://purl.bioontology.org/ontology/LNC/19151-0
163395,HISTOPLASMA YEAST,"HISTOPLASMA YEAST, CF",20574-0,107,http://purl.bioontology.org/ontology/LNC/20574-0
5027008,Coenzyme Q10,Coenzyme Q10,27923-2,107,http://purl.bioontology.org/ontology/LNC/27923-2
171322,MTHFR MUTATION A129,C MTHFR MUTATION A129,28060-2,107,http://purl.bioontology.org/ontology/LNC/28060-2
5026009,"C5-OH, 3-OH Iso","C5-OH, 3-OH Isovaleryl",39001-3,107,http://purl.bioontology.org/ontology/LNC/39001-3
11843129,PATIENT 0 MIN,PATIENT 0 MIN (CCH),50008-2,107,http://purl.bioontology.org/ontology/LNC/50008-2
11843122,NORMAL 0 MIN,NORMAL 0 MIN (CCH),50008-2,107,http://purl.bioontology.org/ontology/LNC/50008-2
11842122,NORMAL 60 MIN,NORMAL 60 MIN (CCH),50008-2,107,http://purl.bioontology.org/ontology/LNC/50008-2
11841141,NORM/PAT 0 MIN,NORM/PAT 0 MIN (CCH),50008-2,107,http://purl.bioontology.org/ontology/LNC/50008-2
11842129,PATIENT 60 MIN,PATIENT 60 MIN (CCH),50008-2,107,http://purl.bioontology.org/ontology/LNC/50008-2
11845141,NORM/PAT 60 MIN,NORM/PAT 60 MIN (CCH),50008-2,107,http://purl.bioontology.org/ontology/LNC/50008-2
159283,HISTOPLASMA AB.(ID),HISTOPLASMA AB.(ID),5218-3,107,http://purl.bioontology.org/ontology/LNC/5218-3
11844160,"ALLERGEN, BEEF","ALLERGEN, BEEF (CCH)",6039-2,107,http://purl.bioontology.org/ontology/LNC/6039-2
165432,% LYMPHOCYTES ATYPICAL,Q % ATYPICAL LYMPHOCYTES,13046-8,106,http://purl.bioontology.org/ontology/LNC/13046-8
176003,CRE MG URIC,CRE MG URIC,20624-3,106,http://purl.bioontology.org/ontology/LNC/20624-3
4867192,Time Mg,Time Magnesium,30211-7,106,http://purl.bioontology.org/ontology/LNC/30211-7
4855192,"C16-OH, 3-OH-PA","C16-OH, 3-OH-PA",30234-9,106,http://purl.bioontology.org/ontology/LNC/30234-9
4858192,"C18:2-OH,3-OH-L","C18:2-OH,3-OH-L",30237-2,106,http://purl.bioontology.org/ontology/LNC/30237-2
4856192,"C18:1-OH,3-OH-O","C18:1-OH,3-OH-O",30312-3,106,http://purl.bioontology.org/ontology/LNC/30312-3
4856190,C10:1 Decanoyl,C10:1 Decanoyl,30328-9,106,http://purl.bioontology.org/ontology/LNC/30328-9
4860192,"C16:1, PALMITOL","C16:1, PALMITOL",30357-8,106,http://purl.bioontology.org/ontology/LNC/30357-8
4859192,"C18:1, OLEYL","C18:1, OLEYL",30542-5,106,http://purl.bioontology.org/ontology/LNC/30542-5
4860193,"C18, STEAROYL","C18, STEAROYL",30560-7,106,http://purl.bioontology.org/ontology/LNC/30560-7
4857587,HPV Sample,Human Papillomavirus Sample,31208-2,106,http://purl.bioontology.org/ontology/LNC/31208-2
4857192,"C18-OH, 3-OH-ST","C18-OH, 3-OH-ST",35656-8,106,http://purl.bioontology.org/ontology/LNC/35656-8
11843314,HBV IU,HBV,42595-9,106,http://purl.bioontology.org/ontology/LNC/42595-9
11922736,PHENYTOIN,"PHENYTOIN (DILANTIN), SERUM (LC)",3968-5,105,http://purl.bioontology.org/ontology/LNC/3968-5
11841154,STREPTOLYSIN O AB (ASO),STREPTOLYSIN O AB (ASO) (CCH),5370-2,105,http://purl.bioontology.org/ontology/LNC/5370-2
4862702,Lyvar BM,Lymp Variant Bone Marrow,11107-0,104,http://purl.bioontology.org/ontology/LNC/11107-0
4863200,Tot Stool Wgt.,Total Stool Weight,17609-9,104,http://purl.bioontology.org/ontology/LNC/17609-9
4868249,U Hemosid Qual,Urine Hemosiderin Qualitative,17783-2,104,http://purl.bioontology.org/ontology/LNC/17783-2
5024005,"C16:1-OH, 3-OH","C16:1-OH, 3-OH-Palmitoleyl",30235-6,104,http://purl.bioontology.org/ontology/LNC/30235-6
4857765,Neo-QG6,Neonatal G6PD Quant,32546-4,104,http://purl.bioontology.org/ontology/LNC/32546-4
1407001,"LATEX ALLERGEN, IGE","C LATEX ALLERGEN, IGE",6158-0,104,http://purl.bioontology.org/ontology/LNC/6158-0
159863,"DIPHTHERIA AB, IGG","C DIPHTHERIA AB, IGG",13227-4,103,http://purl.bioontology.org/ontology/LNC/13227-4
4869219,Trypanasoma IgG,"Trypanosoma cruzi Ab, IgG",13291-0,103,http://purl.bioontology.org/ontology/LNC/13291-0
4863228,TV HMSU,TV Heavy Metal Screen Urine,19153-6,103,http://purl.bioontology.org/ontology/LNC/19153-6
170667,ROCKY MTN SPOTTED FEVER-IGG,C ROCKY MTN SPOTTED FEVER-IGG,5307-4,103,http://purl.bioontology.org/ontology/LNC/5307-4
163623,ROCKY MTN SPOTTED FEVER-IGM,C ROCKY MTN SPOTTED FEVER-IGM,5308-2,103,http://purl.bioontology.org/ontology/LNC/5308-2
11845272,"COPPER, SERUM","COPPER, SERUM (CCH)",5631-7,103,http://purl.bioontology.org/ontology/LNC/5631-7
11844290,CELIAC (HLA-DQA1 05),CELIAC (HLA-DQA1 05) (CCH),57090-3,103,http://purl.bioontology.org/ontology/LNC/57090-3
11844260,CELIAC HLA INTERPRETATION,CELIAC HLA INTERPRETATION (CCH),58929-1,103,http://purl.bioontology.org/ontology/LNC/58929-1
11843290,CELIAC (HLA-DQB1 02),CELIAC (HLA-DQB1 02) (CCH),58929-1,103,http://purl.bioontology.org/ontology/LNC/58929-1
11842291,CELIAC (HLA-DQB1 0302),CELIAC (HLA-DQB1 03:02) (CCH),58929-1,103,http://purl.bioontology.org/ontology/LNC/58929-1
4868239,UA Eos SR,Urine Eos Slide Review,69051-1,103,http://purl.bioontology.org/ontology/LNC/69051-1
10090003,CORTISOL 60 MINUTES,CORTISOL 60 MINUTES,26528-0,102,http://purl.bioontology.org/ontology/LNC/26528-0
9091003,C TELOPEPTIDE,C TELOPEPTIDE,41171-0,102,http://purl.bioontology.org/ontology/LNC/41171-0
10597003,"EER Bullous Pemphigoid Ag, IgG","EER Bullous Pemphigoid Ag, IgG",57911-0,102,http://purl.bioontology.org/ontology/LNC/57911-0
10595003,"Bullous Pemphigoid Ag, IgG","Bullous Pemphigoid Ag, IgG",57911-0,102,http://purl.bioontology.org/ontology/LNC/57911-0
4862401,EER IBD,EER Inflammatory Bowl Disease,11526-1,101,http://purl.bioontology.org/ontology/LNC/11526-1
9180003,Porphyr Tot Int,Porphyrin Total Interp,14883-3,101,http://purl.bioontology.org/ontology/LNC/14883-3
9778011,2HRGlu Gest 1st hr,Glucose Tol Gest 2 HR 1st hr,20438-8,101,http://purl.bioontology.org/ontology/LNC/20438-8
9056008,Monomeric Prolactin,Monomeric Prolactin,20568-2,101,http://purl.bioontology.org/ontology/LNC/20568-2
9055010,Monomeric Prolactin Percent,Monomeric Prolactin Percent,20568-2,101,http://purl.bioontology.org/ontology/LNC/20568-2
9058009,Prolactin.,Prolactin.,20568-2,101,http://purl.bioontology.org/ontology/LNC/20568-2
11845231,ASPERGILLUS FLAVUS,ASPERGILLUS FLAVUS (CCH),23820-4,101,http://purl.bioontology.org/ontology/LNC/23820-4
10087003,CORTISOL 30 MINUTES,CORTISOL 30 MINUTES,26530-6,101,http://purl.bioontology.org/ontology/LNC/26530-6
11843387,PROTEIN S,PROTEIN S (CCH),27822-6,101,http://purl.bioontology.org/ontology/LNC/27822-6
882003,# NEUTROPHILS,# SEGMENTED NEUTROPHILS,30451-9,101,http://purl.bioontology.org/ontology/LNC/30451-9
160012,NORTRIPTYLINE,C NORTRIPTYLINE,3872-9,101,http://purl.bioontology.org/ontology/LNC/3872-9
11845435,"ZINC, SERUM","ZINC, SERUM (CCH)",5763-8,101,http://purl.bioontology.org/ontology/LNC/5763-8
7890003,EER Cytogeno SNP,EER Cytogenomic SNP Microarray,11526-1,100,http://purl.bioontology.org/ontology/LNC/11526-1
11842231,ASPERGILLUS FUMIGATUS 3,ASPERGILLUS FUMIGATUS 3 (CCH),15151-4,100,http://purl.bioontology.org/ontology/LNC/15151-4
11842409,THERMOACTINOMYCES CANDIDUS,THERMOACTINOMYCES CANDIDUS (CCH),21560-8,100,http://purl.bioontology.org/ontology/LNC/21560-8
11844407,SACCHAROMONOSPORA VIRIDIS,SACCHAROMONOSPORA VIRIDIS (CCH),22572-2,100,http://purl.bioontology.org/ontology/LNC/22572-2
11843230,ASPERGILLUS FUMIGATUS 2,ASPERGILLUS FUMIGATUS 2 (CCH),29334-0,100,http://purl.bioontology.org/ontology/LNC/29334-0
4860577,HMSU Time,HMSU Time,30211-7,100,http://purl.bioontology.org/ontology/LNC/30211-7
11842169,"ALLERGEN, FEATHER MIX","ALLERGEN, FEATHER MIX (CCH)",33536-4,100,http://purl.bioontology.org/ontology/LNC/33536-4
4856249,CF Allele 1,CF Allele 1,42938-1,100,http://purl.bioontology.org/ontology/LNC/42938-1
11841237,"ALLERGEN, PHOMA BETAE","ALLERGEN, PHOMA BETAE (CCH)",6216-6,100,http://purl.bioontology.org/ontology/LNC/6216-6
11842183,"ALLERGEN, PORK","ALLERGEN, PORK (CCH)",6219-0,100,http://purl.bioontology.org/ontology/LNC/6219-0
7884003,Cytogeno SNP,Cytogenomic SNP Microarray,62375-1,100,http://purl.bioontology.org/ontology/LNC/62375-1
11844387,PIGEON SERUM,PIGEON SERUM (CCH),6733-0,100,http://purl.bioontology.org/ontology/LNC/6733-0
11844230,ASPERGILLUS FUMIGATUS 1,ASPERGILLUS FUMIGATUS 1 (CCH),6808-0,100,http://purl.bioontology.org/ontology/LNC/6808-0
11841231,ASPERGILLUS FUMIGATUS 6,ASPERGILLUS FUMIGATUS 6 (CCH),6809-8,100,http://purl.bioontology.org/ontology/LNC/6809-8
11842237,AUREOBASIDIUM PULLULANS,AUREOBASIDIUM PULLULANS (CCH),6810-6,100,http://purl.bioontology.org/ontology/LNC/6810-6
11844353,MICROPOLYSPORA FAENI,MICROPOLYSPORA FAENI (CCH),6818-9,100,http://purl.bioontology.org/ontology/LNC/6818-9
11845411,THERMOACTINOMYCES VULGARIS 1,THERMOACTINOMYCES VULGARIS 1 (CCH),6821-3,100,http://purl.bioontology.org/ontology/LNC/6821-3
14763004,"CRYOGLOBULIN, QUALITATIVE SCREEN","CRYOGLOBULIN, QUALITATIVE SCREEN (CCH)",12203-6,99,http://purl.bioontology.org/ontology/LNC/12203-6
11842039,CREATININE,CREATININE (SERUM) (CCH),2160-0,99,http://purl.bioontology.org/ontology/LNC/2160-0
165501,Q MUTATION ANALYSIS,Q MUTATION ANALYSIS,21667-1,99,http://purl.bioontology.org/ontology/LNC/21667-1
4856655,Keppra(Levetir),Keppra(Levetir),30471-7,99,http://purl.bioontology.org/ontology/LNC/30471-7
12380005,TPMT Phenotype,TPMT Phenotype,36922-3,99,http://purl.bioontology.org/ontology/LNC/36922-3
12376003,TPMT Genotype.,TPMT Genotype,41048-0,99,http://purl.bioontology.org/ontology/LNC/41048-0
160486,Q RUBELLA IGM ANTIBODY,Q RUBELLA IGM ANTIBODY,5335-5,99,http://purl.bioontology.org/ontology/LNC/5335-5
11842204,HCV RNA QUANT PT-PRC (LOG),HCV RNA QUANT PT-PRC (LOG) (CCH),11011-4,98,http://purl.bioontology.org/ontology/LNC/11011-4
11842010,24HR CREAT CL,24HR CREAT CL (CCH),2164-2,98,http://purl.bioontology.org/ontology/LNC/2164-2
11843428,VITAMIN B6 PLASMA,VITAMIN B6 PLASMA (CCH),2900-9,98,http://purl.bioontology.org/ontology/LNC/2900-9
11841226,PT WEIGHT,PT WEIGHT (CCH),29463-7,98,http://purl.bioontology.org/ontology/LNC/29463-7
12380006,TPMT Specimen,TPMT Specimen,31208-2,98,http://purl.bioontology.org/ontology/LNC/31208-2
4859913,Porphyrins Totl,Porphyrins Total,33311-2,98,http://purl.bioontology.org/ontology/LNC/33311-2
10969019,CMV DNA QUANT,CMV DNA QUANTITATIVE,34720-3,98,http://purl.bioontology.org/ontology/LNC/34720-3
4860890,Phenobarb ARUP,Phenobarbital Level ARUP,3948-7,98,http://purl.bioontology.org/ontology/LNC/3948-7
2260001,EVEROLIMUS LEVEL,C EVEROLIMUS LEVEL,50544-6,98,http://purl.bioontology.org/ontology/LNC/50544-6
11844078,PT HEIGHT,PT HEIGHT (CCH),8302-2,98,http://purl.bioontology.org/ontology/LNC/8302-2
6109007,HEPATITIS E IGM,C HEPATITIS E IGM,14212-5,97,http://purl.bioontology.org/ontology/LNC/14212-5
4856912,"Porphyrins, Int",Porphyrins Interpretation,14883-3,97,http://purl.bioontology.org/ontology/LNC/14883-3
9776012,2HRGlu Gest Fasting,Glu Gest 2HR Fasting,1558-6,97,http://purl.bioontology.org/ontology/LNC/1558-6
7865003,UR NORMETANEPH/VOL,C UR NORMETANEPH/VOL,21422-1,97,http://purl.bioontology.org/ontology/LNC/21422-1
4861415,EntroVrs PCR,EntroVrs PCR,29558-4,97,http://purl.bioontology.org/ontology/LNC/29558-4
12779003,"ANAPLASMA PHAGOCYTOPHILUM, PCR","ANAPLASMA PHAGOCYTOPHILUM, PCR",30039-2,97,http://purl.bioontology.org/ontology/LNC/30039-2
772001,MTHFR PCR SPECIMEN,C MTHFR PCR SPECIMEN,31208-2,97,http://purl.bioontology.org/ontology/LNC/31208-2
13006003,HCVGENO INTERPRETATION,HCVGENO INTERPRETATION,32286-7,97,http://purl.bioontology.org/ontology/LNC/32286-7
4856562,Hista Cre mg,Urine Creatinine mg/dL Histamine,33290-8,97,http://purl.bioontology.org/ontology/LNC/33290-8
4861933,Primidone ARUP,Primidone Level ARUP,3978-4,97,http://purl.bioontology.org/ontology/LNC/3978-4
4858935,Procain Lvl,Procainamide Level,3982-6,97,http://purl.bioontology.org/ontology/LNC/3982-6
11844063,FLOW CYTOMETRY (BLOOD),FLOW CYTOMETRY (BLOOD) (CCH),45270-6,97,http://purl.bioontology.org/ontology/LNC/45270-6
159803,"DENGUE FEVER AB IGG,","C DENGUE FEVER AB IGG,",23991-3,96,http://purl.bioontology.org/ontology/LNC/23991-3
171111,"DENGUE FEVER AB IGM,","C DENGUE FEVER AB IGM,",23992-1,96,http://purl.bioontology.org/ontology/LNC/23992-1
11843092,PARASITE SPECIES,PARASITE SPECIES (CCH),24429-3,96,http://purl.bioontology.org/ontology/LNC/24429-3
160023,SPIFE TP,C SPIFE TP,2885-2,96,http://purl.bioontology.org/ontology/LNC/2885-2
5030026,WNE IgG CSF,West Nile Virus Antibody IgG CSF,29537-8,96,http://purl.bioontology.org/ontology/LNC/29537-8
4859657,KIT Melanoma,KIT Melanoma,31208-2,96,http://purl.bioontology.org/ontology/LNC/31208-2
4864016,Rubeola IgM,Rubeola Antibody IgM,25421-9,95,http://purl.bioontology.org/ontology/LNC/25421-9
4856828,Oxalate Time,Oxalate Time,30211-7,95,http://purl.bioontology.org/ontology/LNC/30211-7
9301006,Cortisol Binding Globulin,Cortisol Binding Globulin,3033-8,95,http://purl.bioontology.org/ontology/LNC/3033-8
1411030,BRAZIL NUT (F18) IGE,Q BRAZIL NUT (F18) *,6050-9,95,http://purl.bioontology.org/ontology/LNC/6050-9
11844307,GESTATIONAL AGE (EXACT),GESTATIONAL AGE (EXACT) (CCH),18185-9,94,http://purl.bioontology.org/ontology/LNC/18185-9
8842020,Q SEROTYPE 51 (7F),Q SEROTYPE 51 (7F),25296-5,94,http://purl.bioontology.org/ontology/LNC/25296-5
8840019,Q SEROTYPE 23 (23F),Q SEROTYPE 23 (23F),27389-6,94,http://purl.bioontology.org/ontology/LNC/27389-6
8841018,Q SEROTYPE 19 (19F),Q SEROTYPE 19 (19F),27390-4,94,http://purl.bioontology.org/ontology/LNC/27390-4
8839020,Q SEROTYPE 56 (18C),Q SEROTYPE 56 (18C),27395-3,94,http://purl.bioontology.org/ontology/LNC/27395-3
8842093,SOURCE,Q SOURCE,31208-2,94,http://purl.bioontology.org/ontology/LNC/31208-2
11842040,CELLULAR CASTS,CELLULAR CASTS (CCH),50234-4,94,http://purl.bioontology.org/ontology/LNC/50234-4
11845310,GLUTAMIC ACID DECARBOXYLASE AB,GLUTAMIC ACID DECARBOXYLASE AB (CCH),56540-8,94,http://purl.bioontology.org/ontology/LNC/56540-8
1409030,Q CLASS,Q CLASS,15586-1,93,http://purl.bioontology.org/ontology/LNC/15586-1
1411031,Q CLASS,Q CLASS,15949-1,93,http://purl.bioontology.org/ontology/LNC/15949-1
4860912,Porpho TV,Porphobilinogen TV,19153-6,93,http://purl.bioontology.org/ontology/LNC/19153-6
15633003,ISTAT TOTAL CO2,ISTAT TOTAL CO2,20565-8,93,http://purl.bioontology.org/ontology/LNC/20565-8
15631003,ISTAT CHLORIDE,ISTAT CHLORIDE,2069-3,93,http://purl.bioontology.org/ontology/LNC/2069-3
12434013,P190 BCR ABL1,P190 BCR ABL1 (Q),21823-0,93,http://purl.bioontology.org/ontology/LNC/21823-0
12778003,"EHRLICHIA CHAFFEENSIS, PCR","EHRLICHIA CHAFFEENSIS, PCR",27994-3,93,http://purl.bioontology.org/ontology/LNC/27994-3
5026020,Neutrophil Ab,Neutrophil Associated Antibodies,41617-2,93,http://purl.bioontology.org/ontology/LNC/41617-2
324020,Q HELICOBACTER PYLORI ANTIBODY (IGM),Q HELICOBACTER PYLORI ANTIBODY (IGM),46987-4,93,http://purl.bioontology.org/ontology/LNC/46987-4
4870231,Typhus IgG,"Typhus Fever Ab, IgG",5324-9,93,http://purl.bioontology.org/ontology/LNC/5324-9
4863232,Typhus IgM,"Typhus Fever Ab, IgM",5325-6,93,http://purl.bioontology.org/ontology/LNC/5325-6
15634003,ISTAT BUN,ISTAT BUN,6299-2,93,http://purl.bioontology.org/ontology/LNC/6299-2
