"PK_LAB_RESULT_ITEM_ID","LAB_RESULT_ITEM_CODE","LAB_RESULT_ITEM_DESCRIPTION","LOINC","LAB_RESULT_COUNT","obo","loinc.obo"
8979022,"OP OT NOTE - SHORT DISCHARGE NOTE > 3 VISITS","OP OT NOTE - SHORT DISCHARGE NOTE > 3 VISITS",NA,1043,NA,NA
8980004,"OP PT RE-EVALUATION - GENERAL","OP PT RE-EVALUATION -  GENERAL",NA,423,NA,NA
8980014,"OP PT NOTE - PROGRESS NOTE- NEURO","OP PT NOTE - PROGRESS NOTE- NEURO",NA,343,NA,NA
8980021,"OP OT NOTE - PROGRESS NOTE","OP OT NOTE - PROGRESS NOTE",NA,3199,NA,NA
8980024,"OP PT EVALUATION - CERVICAL SHOULDER","OP PT EVALUATION - CERVICAL SHOULDER",NA,14374,NA,NA
8980028,"OP PT NOTE - DISCHARGE SUMMARY LYMPHEDEMA","OP PT NOTE - DISCHARGE SUMMARY LYMPHEDEMA",NA,632,NA,NA
8981006,"OP PT EVALUATION - NEUROLOGY","OP PT EVALUATION - NEUROLOGY",NA,2880,NA,NA
8981009,"OP PT EVALUATION - BREAST RECONSTRUCTION","OP PT EVALUATION - BREAST RECONSTRUCTION",NA,29,NA,NA
8981021,"OP SLP RE-EVALUATION - DYSPHAGIA","OP SLP RE-EVALUATION - DYSPHAGIA",NA,10,NA,NA
8981022,"OP OT NOTE - PROGRESS NOTE NEURO","OP OT NOTE - PROGRESS NOTE NEURO",NA,205,NA,NA
8981023,"OP PT NOTE - SHORT DISCHARGE NOTE > 3 VISITS","OP PT NOTE - SHORT DISCHARGE NOTE > 3 VISITS",NA,10590,NA,NA
8982024,"OP PT EVALUATION - ANKLE AND FOOT","OP PT EVALUATION - ANKLE AND FOOT",NA,497,NA,NA
9035078,"RISK","Q RISK",NA,3,NA,NA
9035089,"SUSCEPTIBILITY PANEL, $ ANAEROBIC ORGANISM","Q SUSCEPTIBILITY PANEL,$ANAEROBIC ORGANISM",NA,2,NA,NA
9035102,"TWIN ZYGOSITY","Q TWIN ZYGOSITY",NA,4,NA,NA
9036036,"MVC ACTIVITY ANTICIPATED","Q MVC ACTIVITY ANTICIPATED",NA,5,NA,NA
9036096,"THYROGLOBULIN (Q)","Q THYROGLOBULIN, UNTREATED","3013-0",5,NA,NA
9038015,"MEDMATCH AMINOCLONAZEPAM","Q MEDMATCH AMINOCLONAZEPAM",NA,134,NA,NA
9038051,"Q PARASITE IDENTIFICATION,$INTESTINAL","Q PARASITE IDENTIFICATION,$INTESTINAL",NA,7,NA,NA
9055007,"Flunisolide-Ur","Flunisolide-Ur","46950-2",7,NA,NA
9055008,"Prednisolone-Ur","Prednisolone-Ur","46956-9",7,NA,NA
9055009,"Procalcitonin","Procalcitonin","33959-8",10149,NA,NA
9055010,"Monomeric Prolactin Percent","Monomeric Prolactin Percent","20568-2",110,NA,NA
9056010,"Trisomy 18","Trisomy 18","73825-2",8,NA,NA
9057004,"Gardnerella Vaginalis DNA Probe","Gardnerella Vaginalis DNA Probe","54143-3",3,NA,NA
9058004,"Betamethasone-Ur","Betamethasone-Ur","46946-0",7,NA,NA
9058009,"Prolactin.","Prolactin.","20568-2",110,NA,NA
9103004,"HLA LSA2C1q","HLA LSA2C1q",NA,62,NA,NA
9115004,"ALPHA FETOPROTEIN BY MEIA FOR NEURAL TUBE DEFECTS","ALPHA FETOPROTEIN BY MEIA FOR NEURAL TUBE DEFECTS",NA,146,NA,NA
9115006,"CORTISOL, SALIVA SAMPLE 1","CORTISOL, SALIVA SAMPLE 1",NA,64,NA,NA
9116004,"EBV LOG","C EBV LOG",NA,1957,NA,NA
9117003,"EBV QUANT","C EBV QUANT",NA,401,NA,NA
9162004,"EER Infliximab","EER Infliximab",NA,2243,NA,NA
9167006,"CORTISOL, SALIVA SAMPLE 2","CORTISOL, SALIVA SAMPLE 2",NA,63,NA,NA
9168004,"THYROGLOBULIN - LC/MS/MS","THYROGLOBULIN, LC/MS/MS","3013-0",18,NA,NA
9169003,"DRAW TIME 2","DRAW TIME 2",NA,63,NA,NA
9184003,"HLA B5701","HLA B5701","50956-2",972,NA,NA
9196012,"PROLACTIN.","PROLACTIN.","20568-2",2,NA,NA
9196020,"HEPATITIS D VIRUS RNA, QUAL","HEPATITIS D VIRUS RNA, QUAL","7906-1",4,NA,NA
9197015,"SCHISTOSOMA IGG","SCHISTO IGG","25757-6",29,NA,NA
9197021,"DRAW TIME 3","DRAW TIME 3",NA,41,NA,NA
9197022,"THROMBIN CLOTTING TIME","THROMBIN CLOTTING TIME",NA,100,NA,NA
9197034,"HSV 2 IGG TYPE SPECIFIC AB","HSV 2 IGG TYPE SPECIFIC AB","16955-7",9,NA,NA
9198004,"IL-2","IL-2",NA,49,NA,NA
9198023,"DRAW TIME 4","DRAW TIME 4",NA,31,NA,NA
9255005,"6 MMP","6 MMP",NA,50,NA,NA
9297004,"Reported To:","Reported To:",NA,134,NA,NA
9299005,"MRD","MRD","62367-8",6,NA,NA
9299009,"HPV Genotype 18/45 by TMA","HPV Genotype 18/45 by TMA","59264-2",262,NA,NA
9300010,"APC Targeted Sequencing","APC Targeted Sequencing",NA,2,NA,NA
9300011,"Familial Hypocalciuric Hypercalcemia","Familial Hypocalciuric Hypercalcemia","45190-6",14,NA,NA
9301006,"Cortisol Binding Globulin","Cortisol Binding Globulin","3033-8",107,NA,NA
9312004,"OP OT NOTE - UPHS OCCUPATIONAL MEDICINE IMPRESSION","OP OT NOTE - UPHS OCCUPATIONAL MEDICINE IMPRESSION NOTE",NA,342,NA,NA
9314005,"OP PT NOTE - DISCHARGE SUMMARY LOWER EXTREMITY","OP PT NOTE - DISCHARGE SUMMARY LOWER EXTREMITY",NA,1162,NA,NA
9331003,"BCR-ABL1 Mutation, Source","BCR-ABL1 Mutation, Source","31208-2",520,NA,NA
9365003,"DEXTROMETHORPHA","DEXTROMETHORPHA",NA,28,NA,NA
9416003,"MYCOPLASMA PNEUMONIAE ANTIBODY (IGG)","MYCOPLASMA PNEUMONIAE ANTIBODY (IGG)","5255-5",18,NA,NA
9416004,"GASTRIC PARIETAL CELL AB","GASTRIC PARIETAL CELL AB",NA,20,NA,NA
9418003,"ERYTHROPOIET LVL","C ERYTHROPOIET LVL","15061-5",13,NA,NA
9444005,"HDL, LARGE","HDL, LARGE","43729-3",365,NA,NA
9444006,"LDL, VERY SMALL-A","LDL, VERY SMALL-A",NA,2,NA,NA
9444007,"VLDL PARTICLE SUBFRACTION VLDL, SMALL","VLDL PARTICLE SUBFRACTION VLDL, SMALL",NA,3,NA,NA
9463003,"HEPATITIS C PROBE & RVRS TRNSC","HEPATITIS C PROBE & RVRS TRNSC",NA,2,NA,NA
9463005,"LDL, LARGE-A","LDL, LARGE-A",NA,4,NA,NA
9466003,"HIV-1 PROBE & REVERSE","HIV-1 PROBE & REVERSE",NA,221,NA,NA
9561003,"HHV-5.(dsDNA) (IU/mL)","HHV-5.(dsDNA) (IU/mL)",NA,63918,NA,NA
9577003,"CMV LOG","CMV LOG",NA,227,NA,NA
9595003,"NK Function","NK Function",NA,119,NA,NA
9598004,"Allergen, Staphylococcal Enterotoxin A","Allergen, Staphylococcal Enterotoxin A","25821-0",20,NA,NA
9599005,"SPECIMEN G - DIAGNOSIS","SPECIMEN G - DIAGNOSIS",NA,479,NA,NA
9600003,"SPECIMEN B - DIAGNOSIS","SPECIMEN B - DIAGNOSIS",NA,26007,NA,NA
9600004,"SPECIMEN F - DIAGNOSIS","SPECIMEN F - DIAGNOSIS",NA,853,NA,NA
9601009,"ARA H 2 (F423)","ARA H 2 (F423)",NA,13,NA,NA
9602003,"SPECIMEN A - DIAGNOSIS","SPECIMEN A - DIAGNOSIS",NA,91653,NA,NA
9602004,"SPECIMEN E - DIAGNOSIS","SPECIMEN E - DIAGNOSIS",NA,1625,NA,NA
9628005,"PROCOLLAGEN I INTACT N-TP","PROCOLLAGEN I INTACT N-TP","47255-5",6,NA,NA
9629006,"HPV 16","HPV GENOTYPE 16 BY TMA","59263-4",41,NA,NA
9629007,"ALK GENE REARRANGEMENTS IN NSCL BY FISH","ALK GENE REARRANGEMENTS IN NSCL BY FISH",NA,301,NA,NA
9655016,"24HR URINE CREATININE","CREATININE, URINE - PER 24H CHROMIUM","2162-6",6,NA,NA
9655024,"PKU/PHENYLALANINE","PKU/PHENYLALANINE","29572-5",1253,NA,NA
9655025,"AMINO ACID PROFILE","AMINO ACID PROFILE","53261-4",1254,NA,NA
9655026,"GLUCOSE-6-PHOSPHATE DEHYDROGENASE (G6PD) NEWBORN S","G6PD DNA ANALYSIS","33287-4",1253,"CHEBI:17234","CHEBI:17234"
9657003,"C FIBROSURE - ANALYSIS","C FIBROSURE - ANALYSIS",NA,42,NA,NA
9657013,"REPAGLINIDE, URINE","REPAGLINIDE, URINE",NA,7,NA,NA
9657023,"HYPOTHYROIDISM/TSH HIGH RISK","TSH (HIGH RISK)","29575-8",1254,NA,NA
9658022,"BIOTINIDASE DEFICIENCY","BIOTINIDASE DEFICIENCY","38478-4",1253,NA,NA
9658023,"HYPOTHYROIDISM/TSH","TSH","29575-8",1659,NA,NA
9660003,"ROS1 FISH","ROS1 FISH",NA,123,NA,NA
9687007,"Tyrosine, Ur","Tyrosine, Ur","30054-1",36,NA,NA
9687008,"MMA Ur. Interp","Methylmalonic Acid Urine Interpretation","19146-0",6,NA,NA
9687012,"FibroS. comment","FibroSure comment",NA,177,NA,NA
9687018,"Valine, Urine","Valine, Urine","30064-0",36,NA,NA
9688005,"FibroS.Apol A-1","FibroSure Apol A-1","1869-7",177,NA,NA
9688009,"Isoleucine Urine","Isoleucine Urine","30052-5",31,NA,NA
9688015,"Citrulline Ur","Citrulline, Urine","30161-4",30,NA,NA
9689004,"Fibrosis stage","Fibrosis stage","48794-2",177,NA,NA
9689010,"FibroS.A2M qnt","FibroSure A2M quant.","1835-8",177,NA,NA
9689014,"Iodine Ur Day","Iodine Urine per 24hr","2492-7",134,NA,NA
9689015,"FibroSure score","FibroSure score","48795-9",177,NA,NA
9690009,"FibroS.analy.","FibroSure analysis",NA,177,NA,NA
9690017,"Aspartic Acid Ur","Aspartic Acid Urine","30061-6",28,NA,NA
9690019,"Taurine, Urine","Taurine, Urine","28595-7",36,NA,NA
9735007,"BLOOD GROUP","BLOOD GROUP",NA,15,NA,NA
10859018,"BANFF SCORE - CHRONIC VASCULAR CHANGES","BANFF SCORE - CHRONIC VASCULAR CHANGES",NA,69,NA,NA
10859022,"INTERSTITIUM - HEMORRHAGE","INTERSTITIUM - HEMORRHAGE",NA,70,NA,NA
10860003,"BIOPSY SCORE","BIOPSY SCORE",NA,376,NA,NA
10860008,"IS ACUTE LUNG INJURY PRESENT? (DIFFUSE ALVEOLAR DA","IS ACUTE LUNG INJURY PRESENT? (DIFFUSE ALVEOLAR DAMAGE)",NA,77,NA,NA
10860013,"BK VIRUS NEPHROPATHY","BK VIRUS NEPHROPATHY",NA,71,NA,NA
10860016,"BANFF SCORE - PERITUBULAR CAPILLARITIS","BANFF SCORE - PERITUBULAR CAPILLARITIS",NA,71,NA,NA
10860017,"BANFF SCORE - TRANSPLANT GLOMERULOPATHY","BANFF SCORE - TRANSPLANT GLOMERULOPATHY",NA,71,NA,NA
10860019,"GLOMERULI - % GLOBAL SCLEROSIS","GLOMERULI - % GLOBAL SCLEROSIS",NA,68,NA,NA
10860021,"INTERSTITIUM - % FIBROSIS","INTERSTITIUM - % FIBROSIS",NA,69,NA,NA
10860022,"EM - IMMUNE-TYPE DEPOSITS","EM - IMMUNE-TYPE DEPOSITS",NA,62,NA,NA
10873006,"Cortisone Ur Free per 24h","Cortisone Ur Free per 24h","14044-2",37,NA,NA
10874009,"Cre mg Cortisone","Cre mg Cortisone","20624-3",39,NA,NA
10879014,"SRP (SIGNAL RECOGNITION PARTICLE) AB","SRP (SIGNAL RECOGNITION PARTICLE) AB","33921-8",32,NA,NA
10880003,"OHCOTININE, URINE","3-OH-COTININE, URINE","33916-8",16,NA,NA
10881004,"INTERFERON GAMMA, SERUM","INTERFERON GAMMA","0051531",10,NA,NA
10881011,"MI-2 (NUCLEAR HELICASE PROTEIN) ANTIBODY","MI-2 (NUCLEAR HELICASE PROTEIN) ANTIBODY","18485-3",35,NA,NA
10891009,"% MXD Auto","% Mixed Auto",NA,8,NA,NA
10938003,"FRANCISELLA TULARENSIS AB, IGM","FRANCISELLA TULARENSIS AB, IGM","7890-7",4,NA,NA
10966006,"T CELL","T CELL:",NA,1460,NA,NA
10966015,"HLA B TYPING","HLA B TYPING:",NA,2479,NA,NA
10967003,"CLASS II DSA","CLASS II DSA:",NA,1068,NA,NA
10967007,"HLA A MFI VALUE","HLA A MFI VALUE:",NA,43,NA,NA
10968013,"HLA DQB MFI VALUE","HLA DQB MFI VALUE:",NA,112,NA,NA
10969006,"TESTED DATE","TESTED DATE:",NA,8842,NA,NA
10969012,"HLA DQB","HLA DQB:",NA,113,NA,NA
10969013,"HLA DR MFI VALUE","HLA DR MFI VALUE:",NA,29,NA,NA
10970007,"HLA B MFI VALUE","HLA B MFI VALUE:",NA,59,NA,NA
10997005,"CMV FOSCARNET RESISTANCE","CMV FOSCARNET RESISTANCE","42317-8",19,NA,NA
11011010,"FOB by IA","FOB by Immunoassay",NA,76,NA,NA
11031004,"14-3-3 PROTEIN TAU/THETA, CSF","14-3-3 PROTEIN TAU/THETA, CSF","51833-2",3,NA,NA
11033003,"PLASMA 5-HIAA","PLASMA 5-HIAA",NA,4,NA,NA
11047004,"6-Thioguanine (6-TG)","6-Thioguanine (6-TG)",NA,111,NA,NA
11108004,"H-FECAL CONTROL","ED POC H-FECAL CONTROL",NA,11,NA,NA
5027019,"PhosphGlyc IgG","Phosphatidylglycerol Antibody IgG","13079-9",31,NA,NA
5028001,"Acetohexamide","Acetohexamide","43626-1",259,NA,NA
5028002,"Adenov DNA Qual","Adenovirus DNA, Qualitative, RT PCR","31208-2",452,NA,NA
5028004,"Anti A IgM ISO","Anti A Titer IgM ISO","50762-4",24,NA,NA
5028011,"Creatine, Plas","Creatine, Plasma","15045-8",284,NA,NA
5028012,"CYP2C19 Spec","CYP2C19 Specimen","31208-2",64,NA,NA
5028016,"GBM IgG","GBM Antibody, IgG by IFA","29994-1",330,NA,NA
5028021,"Myotonia","Myotonia Evaluation",NA,10,NA,NA
5028024,"Phosphetha IgG","Phosphatidylethanolamine Antibody IgG","13076-5",31,NA,NA
5028027,"Ur HVA","Ur HVA, Urine mg","53595-5",11,NA,NA
5029002,"AG Specimen","AlphaGalactosidase Specimen","66746-9",11,NA,NA
5029005,"Arsenic, Inorg","Arsenic, Inorganic","12481-8",67,NA,NA
5029006,"Benzo, Mec","Benzodiazepines, Meconium","29160-9",213,NA,NA
5029012,"CYP2C19 Int","CYP2C19 Gene Mutation Interpretation","62365-2",21,NA,NA
5029014,"EGFR by PCR","EGFR by PCR and Fragment Analysis","21665-5",70,NA,NA
5029017,"GIST Interp","GIST Interpretation",NA,6,NA,NA
5029028,"PyruvicAcid CSF","Pyruvic Acid CSF","14122-6",15,NA,NA
5030014,"Laxatives, Fec","Laxatives, Stool","29911-5",27,NA,NA
5030017,"PhosphInos IgA","Phosphatidylinositol Antibody IgA","13084-9",31,NA,NA
5030020,"Propoxy, Mec","Propoxyphene, Meconium","27067-8",6,NA,NA
5047002,"CORT FR UG/G CRT","C CORT FR UG/G CRT",NA,54,NA,NA
5049003,"ANTI-MULLERIAN","C ANTI-MULLERIAN HORMONE",NA,6,NA,NA
5049004,"HCV FIBRO","C HCV FIBRO",NA,61,NA,NA
5050004,"ANTI RNP PAH","C ANTI RNP PAH","33983-8",77,NA,NA
5053002,"EER HIV-1 GENOTYPING","C EER HIV-1 GENOTYPING",NA,27,NA,NA
5077007,"Cortisol, Free","Cortisol, Free serum","2145-1",1499,NA,NA
5078005,"Alpha1Acid Glyc","Alpha-1-Acid Glycoprotein Serum","2685-6",25,NA,NA
5079001,"zzFec. Occult Bld","zzFecal Occult Blood",NA,4,NA,NA
5080001,"Fax Number","Fax Number",NA,200247,NA,NA
5082017,"Targ. Sequ Gene","Targeted Sequencing Gene",NA,7,NA,NA
5083016,"TV Arsenic","Total Volume Arsenic","19153-6",13,NA,NA
5085002,"Frag X Spec","Fragile X Specimen.","66746-9",20,NA,NA
5086002,"Hep. E Ab IgM","Hep. E Antibody IgM","14212-5",1250,NA,NA
5103009,"CREATINE MG/DL","C CREATINE MG/DL","2148-5",31,NA,NA
5103011,"AG REASON","C AG REASON","42349-1",4,NA,NA
5103012,"HPL REF NUM","C HPL REF NUM","2104-8",2,NA,NA
5103013,"TOLAZAMIDE","C TOLAZAMIDE","21566-5",30,NA,NA
5103031,"A1-ANTITRYP FEC","C A1-ANTITRYP FEC","25303-9",6,NA,NA
5104001,"C5-OH, 3-OH ISOVALERYL","C C5-OH, 3-OH ISOVALERYL","39001-3",2,NA,NA
5104014,"TOLBUTAMIDE","C TOLBUTAMIDE","21567-3",30,NA,NA
5104016,"GBM IGG","C GBM IGG","29994-1",26,NA,NA
5104020,"PHOSPHGLYC IGM","C PHOSPHGLYC IGM","13080-7",18,NA,NA
5104022,"UR HVA CRT","C UR HVA CRT","13760-4",2,NA,NA
10874008,"Cortisone Ur Free ratio to CRT","Cortisone Ur Free ratio to CRT","30511-0",39,NA,NA
10876003,"Francisella tularensis Ab, IgG","Francisella tularensis Ab, IgG","7889-9",38,NA,NA
10879011,"METHYLENEDIOXYETHYLAMPHETAMINE, S/P","METHYLENEDIOXYETHYLAMPHETAMINE, S/P",NA,373,NA,NA
10880008,"BCR-ABL1, MINOR (P190) RESULT","BCR-ABL1, MINOR (P190) RESULT","21823-0",80,NA,NA
10880012,"PL-12 (ALANYL-TRNA SYNTHETASE) AB","PL-12 (ALANYL-TRNA SYNTHETASE) AB","33771-7",32,NA,NA
10881012,"P155/140 (TIF1-GAMMA) AB","P155/140 (TIF1-GAMMA) AB",NA,25,NA,NA
10891010,"AMXD","Mixed Cells Abs",NA,9,NA,NA
10900003,"AMXD","AMXD",NA,2,NA,NA
10936003,"FRANCISELLA TULARENSIS AB, IGG","FRANCISELLA TULARENSIS AB, IGG","7889-9",4,NA,NA
10966014,"HLA DRW MFI VALUE","HLA DRW MFI VALUE:",NA,39,NA,NA
10967011,"HLA DPB MFI VALUE","HLA DPB MFI VALUE:",NA,13,NA,NA
10967018,"HLA DR TYPING","HLA DR TYPING:",NA,2409,NA,NA
10967019,"HEP B S AB","HEPATITIS B SURFACE ANTIBODY","16935-9",12,NA,NA
10968004,"CROSSMATCH RESULT","CROSSMATCH RESULT:",NA,1458,NA,NA
10968006,"RESULT COMMENT","RESULT COMMENT:",NA,3185,NA,NA
10968009,"HLA BW MFI VALUE","HLA BW MFI VALUE:",NA,4,NA,NA
10970014,"HLA A TYPING","HLA A TYPING:",NA,2420,NA,NA
10970018,"SUPPLEMENTAL OXYGEN USED","SUPPLEMENTAL OXYGEN USED",NA,373,NA,NA
10970026,"EBV VCA IGG","EPSTEIN-BARR VCA IGG","7885-7",12,NA,NA
10999005,"CORTISONE UR FREE PER 24H","CORTISONE UR FREE PER 24H","14044-2",3,NA,NA
11014010,"Plasma 5-HIAA","Plasma 5-HIAA",NA,11,NA,NA
11031003,"FOB BY IA","FOB BY IA","58453-2",10,NA,NA
11034003,"CALR EXON 9 MUTATION ANALYSIS - SOURCE","CALR EXON 9 MUTATION ANALYSIS - SOURCE","31208-2",27,NA,NA
11048003,"Anti Pla2r","Anti Pla2r",NA,18,NA,NA
11048008,"6-Mercaptopurine (6-MP)","6-Mercaptopurine (6-MP)",NA,5,NA,NA
11049003,"SNP Microarray, Products of Conception","SNP Microarray, Products of Conception","62375-1",337,NA,NA
11049004,"6-Methylmercaptopurine (6-MMP)","6-Methylmercaptopurine (6-MMP)",NA,111,NA,NA
11066003,"CLASS I DSA","CLASS I DSA:",NA,1076,NA,NA
11106003,"STREP A CONTROL","ED POC STREP A CONTROL",NA,2458,NA,NA
11109003,"STREP A RESULT","ED STREP A RESULT",NA,2487,NA,NA
11137003,"MYELOPEROXIDASE ANTIBODY","Q HISTAMINE RELEASE (CHRONIC URTICARIA)","55141-6",62,NA,NA
11137009,"BREATHALYZER RESULT","BREATHALYZER RESULT",NA,5840,NA,NA
11140003,"HGB IEF CONFIRMS","C GAMMA UPEP",NA,3,NA,NA
11151049,"Lab Note","Lab Note",NA,3935,NA,NA
11154047,"Clinical Indication","Clinical Indication",NA,4633,NA,NA
11182012,"CASPR2","CASPR2",NA,967,NA,NA
11185012,"GABA-B-R","GABA-B-R",NA,967,NA,NA
8867003,"CARBOXYHEMOGLOBIN VENOUS","C CARBOXYHGB VEN","2032-1",99201,NA,NA
8870004,"O2HB VENOUS","C O2HB VENOUS","71836-1",99229,NA,NA
8879003,"nrTime Bx to Fix.","nrTime From Bx to Fixative",NA,5,NA,NA
8896005,"RTH MUTATION ANALYSIS","Q RTH MUTATION ANALYSIS",NA,3,NA,NA
8903007,"IL-15","IL-15",NA,833,NA,NA
8904005,"IL-6","IL-6","26881-3",833,NA,NA
8908004,"360MPA","360MPA",NA,7,NA,NA
8931005,"TAC-AUC 6Hr","TAC-AUC 6Hr",NA,7,NA,NA
8951085,"ETHANOL","Q ETHANOL",NA,3,NA,NA
8951115,"MIC","Q MIC",NA,4,NA,NA
8952012,"% OF CD19/CD5","Q % OF CD19/CD5",NA,18,NA,NA
8952069,"CXCR4 (X4)","Q CXCR4 (X4)",NA,34,NA,NA
8952116,"RUBELLA AB (IGM)","Q RUBELLA AB (IGM)",NA,8,NA,NA
8953087,"ETHOSUXIMIDE","Q ETHOSUXIMIDE",NA,11,NA,NA
8953116,"HELICOBACTER PYLORI ANTIBODY (IGA)","Q HELICOBACTER PYLORI ANTIBODY (IGA)",NA,51,NA,NA
8954021,"ADDITIONAL FINDINGS","Q ADDITIONAL FINDINGS:",NA,217,NA,NA
8954067,"CULTURE, THROAT, SPECIAL$ W/GRP A STREP SUSCEPT.","Q CULTURE, THROAT, SPECIAL$W/GRP A STREP SUSCEPT.",NA,14,NA,NA
8979013,"OP PT NOTE - PROGRESS NOTE- LSVT","OP PT NOTE - PROGRESS NOTE- LSVT",NA,57,NA,NA
8979021,"OP SLP NOTE - PROGRESS NOTE","OP SLP NOTE - PROGRESS NOTE",NA,416,NA,NA
8979023,"OP PT EVALUATION - LOWER EXTREMITY","OP PT EVALUATION - LOWER EXTREMITY",NA,19007,NA,NA
8980005,"OP PT EVALUATION - MCKENZIE LUMBAR SPINE","OP PT EVALUATION - MCKENZIE LUMBAR SPINE",NA,1591,NA,NA
8980006,"OP PT EVALUATION - ORTHOSIS/SHORT","OP PT EVALUATION - ORTHOSIS/SHORT",NA,1071,NA,NA
8980009,"OP PT EVALUATION - TMJ","OP PT EVALUATION - TMJ",NA,1074,NA,NA
8980011,"OP OT EVALUATION - UE HAND","OP OT EVALUATION - UE HAND",NA,1721,NA,NA
8980022,"OP PT NOTE - SHORT DISCHARGE NOTE <OR = TO 3 VISIT","OP PT NOTE - SHORT DISCHARGE NOTE < OR = TO 3 VISITS",NA,26796,NA,NA
8980027,"OP PT EVALUATION - FUNCTIONAL CAPACITY","OP PT EVALUATION - FUNCTIONAL CAPACITY",NA,19,NA,NA
8980031,"CHROMOSOME ANALYSIS, CHORIONIC VILLUS SAMPLE","Q CHROMOSOME ANALYSIS, CHORIONIC VILLUS SAMPLE",NA,82,NA,NA
8981007,"OP PT EVALUATION - UE HAND","OP PT EVALUATION - UE HAND",NA,1581,NA,NA
8981010,"OP OT EVALUATION - GENERAL","OP OT EVALUATION -  GENERAL",NA,97,NA,NA
8981024,"OP PT NOTE - PROGRESS NOTE LYMPHEDEMA","OP PT NOTE - PROGRESS NOTE LYMPHEDEMA",NA,1442,NA,NA
8981029,"OP OT NOTE - DISCHARGE SUMMARY LYMPHEDEMA","OP OT NOTE - DISCHARGE SUMMARY LYMPHEDEMA",NA,2,NA,NA
8982005,"OP PT NOTE - DISCHARGE SUMMARY","OP PT NOTE - DISCHARGE SUMMARY",NA,12016,NA,NA
8982011,"OP OT EVALUATION - SPLINT","OP OT EVALUATION - SPLINT",NA,79,NA,NA
8982019,"OP OT RE-EVAL - WORK HARDENING AND CONDITIONING (O","OP OT RE-EVALUATION - WORK HARDENING AND CONDITIONING (OT OBS)",NA,2,NA,NA
8982021,"OP SLP RE-EVALUATION - SPEECH / LANGUAGE","OP SLP RE-EVALUATION - SPEECH / LANGUAGE",NA,31,NA,NA
8982026,"OP SLP NOTE - SHORT DISCHARGE NOTE <OR = TO 3 VISI","OP SLP NOTE - SHORT DISCHARGE NOTE < OR = TO 3 VISITS",NA,490,NA,NA
8982027,"LETTER OF MEDICAL NECESSITY-BANDAGE ALTERNATIVE -","LETTER OF MEDICAL NECESSITY FOR BANDAGE ALTERNATIVE - UPPER",NA,3,NA,NA
8982028,"OP OT NOTE - PROGRESS NOTE- LSVT","OP OT NOTE - PROGRESS NOTE- LSVT",NA,40,NA,NA
9035004,"ISOPROPANOL","Q ISOPROPANOL",NA,3,NA,NA
9035106,"HEMOGLOBIN F","HEMOGLOBIN F",NA,3,NA,NA
9035107,"CELL CULTURE FOR POSSIBLE ADDL PRENATAL STUDIES","CELL CULTURE FOR POSSIBLE ADDL PRENATAL STUDIES",NA,81,NA,NA
9036008,"LABORATORY DIRECTOR","Q LABORATORY DIRECTOR",NA,4,NA,NA
9036098,"TOXIN B GENE","Q TOXIN B GENE",NA,4,NA,NA
9038075,"RESULT","Q RESULT",NA,2,NA,NA
9038096,"THYROGLOBULIN - HAMA TREATED (Q)","Q THYROGLOBULIN, HAMA TREATED","3013-0",5,NA,NA
9055004,"Candida Species DNA Probe","Candida Species DNA Probe","54142-5",3,NA,NA
9055006,"HHV-8 DNA Quant","HHV-8 DNA Quant","32364-2",46,NA,NA
9055011,"Trisomy 13","Trisomy 13","73824-5",8,NA,NA
9055012,"Fetus Gender","Fetus Gender","11882-8",8,NA,NA
9057003,"HHV8 QualQuant","HHV8 QualQuant",NA,4,NA,NA
9057006,"Bec Dipropinate-Ur","Bec Dipropinate-Ur","46945-2",7,NA,NA
9057009,"Triamcinolone-Ur","Triamcinolone-Ur","46957-7",7,NA,NA
9058008,"Bupropion.","Bupropion.","6706-6",20,NA,NA
9058010,"RNA Polymerase III Ab, IgG","RNA Polymerase III Ab, IgG","63329-7",684,NA,NA
9058012,"Other (for ANEU test)","Other (for ANEU test)",NA,8,NA,NA
9101004,"HHV-4.(dsDNA) (Interp)","HHV-4.(dsDNA) (Interp)",NA,13739,NA,NA
9115003,"EBV RESULT","C EBV RESULT",NA,1971,NA,NA
9159004,"Infliximab Neutralizing Ab Titer","Infliximab Neutralizing Ab Titer",NA,2243,NA,NA
9160003,"Infliximab Activity","Infliximab Activity",NA,2245,NA,NA
9195006,"IL-15","IL-15",NA,49,NA,NA
9195013,"VARICELLA-ZOSTER CSF, IGG AB","VARICELLA-ZOSTER CSF, IGG AB","58755-0",70,NA,NA
9197003,"IFN-GAMMA","IFN-GAMMA","27415-9",47,NA,NA
9197013,"MONOMERIC PROLACTIN PERCENT","MONOMERIC PROLACTIN PERCENT","20568-2",2,NA,NA
9197016,"HHV-8 DNA QUANT","HHV-8 DNA QUANT","32364-2",2,NA,NA
9197023,"CORTISOL, SALIVA SAMPLE 4","CORTISOL, SALIVA SAMPLE 4",NA,24,NA,NA
9197032,"TCRG RESULT","TCRG RESULT",NA,11,NA,NA
9198009,"PORPHYRIN FRAC REVIEW","C PORPHYRIN FRAC  REVIEW",NA,2,NA,NA
9198015,"FETUS GENDER","FETUS GENDER","11882-8",3,NA,NA
9198022,"EER INFLIXIMAB","EER INFLIXIMAB",NA,93,NA,NA
