PK_ORDER_ITEM_ID,count,assembled,cbc.bool,platelet.bool,diff.bool,electronic.diff.bool,automated.bool,manual.bool,blood.gas.bool,abl90.bool,gem.bool,arterial.bool,venous.bool,vented.bool,whole.blood.bool,hematocrit.bool,electrolyes.bool,ekg.bool,electrophoresis.bool,reticulocyte.bool,count.bool,bmp.bool,cmp.bool,hemaglobin.bool,hemoglobin.bool,coox.bool,a1c.bool,vitamin.bool,urine.bool,protime.bool,ptt.bool,protein.bool,crp.bool,cardiac.bool,neonatal.bool,liver.bool,fibrinogen.bool,glucose.bool,gtt.bool,csf.bool,fasting.bool,antibody.bool,bodily.fluid.bool,plasma.bool,serum.bool,poc.bool,phosphorous.bool,ph.bool,osmolarity.bool,creatinine.bool,ck.bool,twentyfour.bool,bilirubin.bool,total.bool,free.bool,direct.bool,indirect.bool,abo.bool,gfr.bool,level.bool,confirm.bool,screen.bool,reflex.bool,estimated.bool,lipid.bool,peak.bool,trough.bool,random.bool,cholesterol.bool,any.dl.bool,pulm.test.bool,spiro.bool,ORDER_ITEM_CODE,ORDER_ITEM_DESCRIPTION,ORDER_ITEM_TYPE,ORDER_ITEM_PRIMARY_TYPE,ORDER_ITEM_PRIMARY_TYPE_NONSTD
603643,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VASC18,VASC US LOWER EXTREMITY VEINS UNILATERAL (93971),CV VASCULAR ORDERABLES,VASCULAR ULTRASOUND,Vascular Ultrasound
974594,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z9HSV I IgG,z9Herpes Simplex Type I IgG,General Lab,LABORATORY,NA
978822,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z9HSV II IgG,z9Herpes Simplex Type II IgG,General Lab,LABORATORY,NA
979386,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zzM25,zzM25,General Lab,LABORATORY,Laboratory
976608,1,"Alkaline phosphatase, bone specific",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlkPhoBone,Alk Phos Bone Specific,General Lab,LABORATORY,NA
613181,1,"Chloride, serum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chloride, Critical Care","MCODES_Chloride, Critical Care.",Lab HUP/PPMC/PAH,LABORATORY,Diagnostic
977700,1,Creatinine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREA,CREA,General Lab,LABORATORY,Laboratory
595067,1,"Echocardiogram, transesophogeal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR08,TRANSESOPHAGEAL ECHOCARDIOGRAM,CARDIOLOGY,CARDIOLOGY PROCEDURES,Cardiology Procedures
601477,1,"Exercise stress test, nuclear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR17,EXERCISE NUCLEAR STRESS TEST,CARDIOLOGY,CARDIOLOGY PROCEDURES,Cardiology Procedures
1075484,1,"Exercise stress test, nuclear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR29,LEXISCAN NUCLEAR STRESS TEST,CARDIOLOGY,CARDIOLOGY PROCEDURES,Cardiology Procedures
595075,1,"Exercise stress test, nuclear with persantine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR02,PERSANTINE NUCLEAR STRESS TEST,CARDIOLOGY,CARDIOLOGY PROCEDURES,Cardiology Procedures
978762,1,Lactic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LACT,LACT,General Lab,LABORATORY,Laboratory
619113,1,Lactic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lactic Acid,MCODES_Lactic Acid.,Lab HUP/PPMC/PAH,LABORATORY,Diagnostic
1117658,1,"Parathyroid hormone, intact, intra-operative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOPTH,Intra-Operative Parathyroid Hormone (IOPTH),General Lab,LABORATORY,Laboratory
1117659,1,"Parathyroid hormone, intact, intra-operative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOPTH,IOPTH,General Lab,LABORATORY,Laboratory
614724,1,Rheumatoid factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rheumatoid Factor,LEAN Rheumatoid Factor,Lab LEAN Collect RN,LABORATORY,Diagnostic
594847,1,Rheumatoid factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5001062,RHEUMATOID FACT QUANT 2 (LIO),LABORATORY,LABORATORY,Lab
977924,1,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3,T3,General Lab,LABORATORY,Laboratory
990185,1,T4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T4Lvl,T4Lvl,General Lab,LABORATORY,NA
979859,1,Thyroid stimulating immunoglobulins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSI,Thyroid Stimulating Immunoglobulins,General Lab,LABORATORY,Laboratory
593524,1,Transferrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000805,TRANSFERRIN,LAB BLOOD ORDERABLES,LABORATORY,Lab
1329718,1,"Troponin, 5th generation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5TROP,5th Generation Troponin,General Lab,LABORATORY,Laboratory
976988,1,Vitamin B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B12,B12,General Lab,LABORATORY,Laboratory
1332350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mycoplasma pneumoniae Ab IgG,Mycoplasma pneumoniae Ab IgG,General Lab,LABORATORY,Laboratory
979551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panel Charge,Panel,General Lab,LABORATORY,Laboratory
979438,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRSI,Protein S Immunologic,General Lab,LABORATORY,Laboratory
976626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APC,Activated Protein C,General Lab,LABORATORY,Laboratory
976554,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFPNP,Alpha Feto Protein Tumor Marker (AFPNP),General Lab,LABORATORY,Laboratory
983529,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_Trxn Rxn,_Trxn Rxn,Blood Bank,LABORATORY,Laboratory
983516,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FACV,.Factor V Leiden,Helix,LABORATORY,NA
983773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTGEN,.Prothrombin Gene Mutation,Helix,LABORATORY,NA
976727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17OHPrg,17-d Hydroxyprogesterone,General Lab,LABORATORY,NA
1098411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTH,ACTH,General Lab,LABORATORY,Laboratory
976950,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBM Ab,AGBM,General Lab,LABORATORY,Laboratory
593283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9010005,ALDOSTERONE,LAB BLOOD ORDERABLES,LABORATORY,Lab
593075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82103A,ALPHA 1 ANTITRYPSIN WITH PHENOTYPE,LAB BLOOD ORDERABLES,LABORATORY,Lab
1145803,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alpha 1 Antitrypsin, St ELISA","Alpha 1 Antitrypsin, St ELISA",General Lab,LABORATORY,Laboratory
593301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000055,AMYLASE,LAB BLOOD ORDERABLES,LABORATORY,Lab
976764,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FATIII,Anti Thrombin III Assay,General Lab,LABORATORY,Laboratory
982527,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antigen Type,Antigen Type,Blood Bank,LABORATORY,Laboratory
976944,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill AGU,B AGU,General Lab,LABORATORY,Laboratory
593545,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501100,BETA-HCG/QUANT/PREGNANCY,LAB BLOOD ORDERABLES,LABORATORY,Lab
1098429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTx,C Telopeptide,General Lab,LABORATORY,Laboratory
977770,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,C3,General Lab,LABORATORY,Laboratory
977126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,C4,General Lab,LABORATORY,Laboratory
977298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,Ca,General Lab,LABORATORY,Laboratory
977139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA125,CA125 Cancer Antigen 125,General Lab,LABORATORY,Laboratory
593338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERU,CERULOPLASMIN,LAB BLOOD ORDERABLES,LABORATORY,Lab
977617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2,CO2,General Lab,LABORATORY,Laboratory
593667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86160O,COMPLEMENT C3 FRACTION,LAB BLOOD ORDERABLES,LABORATORY,Lab
593720,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86160P,COMPLEMENT C4 FRACTION,LAB BLOOD ORDERABLES,LABORATORY,Lab
1142086,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMGCT0021,CT CHEST WO IV CONTRAST,IMG CT ORDERABLES,IMAGING,Imaging
598960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9012000,"CYCLIC CITRUL PEPTIDE AB, IGG",LAB BLOOD ORDERABLES,LABORATORY,Lab
593368,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501840,DEHYDROEPIANDROSTERONE SULFATE,LAB BLOOD ORDERABLES,LABORATORY,Lab
985969,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEXA TMS,"Dexamethasone, LC-MS/MS",General Lab,LABORATORY,Laboratory
975830,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHEA,DHEA,General Lab,LABORATORY,NA
975888,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRVV,DRVV,General Lab,LABORATORY,Laboratory
975943,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERYTHRO,ERYTHRO,General Lab,LABORATORY,Laboratory
593290,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82055A,ETHANOL,LAB BLOOD ORDERABLES,LABORATORY,Lab
977910,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FVIII,Factor VIII Assay,General Lab,LABORATORY,NA
978164,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flucon,Fluconazole Lvl,General Lab,LABORATORY,NA
1110362,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPQNT,Glucose-6-PD Quantitative,General Lab,LABORATORY,Laboratory
601185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000605,HAPTOGLOBIN,LAB BLOOD ORDERABLES,LABORATORY,Lab
598799,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3510166,"HEPATITIS C VIRUS, GENOTYPE (INCL QUANT)",MICRO/LABORATORY,LABORATORY,Lab
978404,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEPRN,HEPRN,General Lab,LABORATORY,Laboratory
978846,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HHEPRN,HHEPRN,General Lab,LABORATORY,Laboratory
978458,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HITELIS,HITELISA,General Lab,LABORATORY,Laboratory
974794,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA,ICA,General Lab,LABORATORY,Laboratory
1204911,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L115399,IMMATURE CELLS,QUEST/LABCORP LAB,LABORATORY,Lab
597449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9010088,IMMUNUGLOBULIN E,LAB BLOOD ORDERABLES,LABORATORY,Lab
612036,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-Dimer - HUP,LEAN D-Dimer - HUP,Lab LEAN Collect RN,LABORATORY,Diagnostic
620596,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDH,LEAN LDH,Lab LEAN Collect RN,LABORATORY,Diagnostic
1137607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,IMGMAM0035,MAMMO SCREENING BILATERAL,IMG MAMMOGRAPHY ORDERABLES,IMAGING,Imaging
623291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albumin,MCODES_Albumin HUP/PPMC,Lab HUP/PPMC/PAH,LABORATORY,Diagnostic
608838,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2 Content,MCODES_CO2 Content HUP/PPMC,Lab HUP/PPMC/PAH,LABORATORY,Diagnostic
619256,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ionized Calcium (CC Lab),MCODES_Ionized Calcium (CC Lab),Lab HUP/PPMC/PAH,LABORATORY,Diagnostic
593592,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9010260,MISCELLANEOUS SEND OUT,LAB BLOOD ORDERABLES,LABORATORY,Lab
1257158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MiscSO,Miscellaneous Send Out,General Lab,LABORATORY,NA
594730,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7007270,MYCOPHENOLIC ACID,LAB BLOOD ORDERABLES,LABORATORY,Lab
979044,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,General Lab,LABORATORY,Laboratory
979218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHT,NHT,General Lab,LABORATORY,Laboratory
988603,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLAC,PLAC,LAB BLOOD ORDERABLES,LABORATORY,Lab
1102507,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCT,Procalcitonin,General Lab,LABORATORY,Laboratory
1105735,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCT,PROCALCITONIN,LAB BLOOD ORDERABLES,LABORATORY,Lab
976012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RDM VNL,RDM VNL,General Lab,LABORATORY,Laboratory
976142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEDRATE,SEDRATE,General Lab,LABORATORY,Laboratory
976318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TT,Thrombin Time,General Lab,LABORATORY,Laboratory
979867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTI,Tissue Thromboplastin Inhib,General Lab,LABORATORY,Laboratory
978018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOBT,TOBT,General Lab,LABORATORY,Laboratory
978102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TT,TT,General Lab,LABORATORY,Laboratory
978224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URIC,URA,General Lab,LABORATORY,Laboratory
603310,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VASC16,VASC US LOWER EXTREMITY VEINS BILATERAL (93970),CV VASCULAR ORDERABLES,VASCULAR ULTRASOUND,Vascular Ultrasound
980772,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zzBNP PAH,z9BNP,General Lab,LABORATORY,Laboratory
974805,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z9IgE,z9IgE,General Lab,LABORATORY,NA
593542,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7000700,ZINC,LAB BLOOD ORDERABLES,LABORATORY,Lab
976936,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zzBNP PAH,zzB-Type Natriuretic Peptide PAH,General Lab,LABORATORY,Laboratory
979478,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zzM25,zzMiscellaneous Sendout Test (25),General Lab,LABORATORY,Laboratory
