PartNumber,PartDisplayName,label.axiom,text.for.label,pure.obo,single.term,iris,PartTypeName,Status,note,o
LP15886-2,Thiamine,'thiamine',thiamine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26948,COMPONENT,ACTIVE,NA,thiamine
LP64633-8,Thickness,'thickness',thickness,TRUE,TRUE,http://purl.obolibrary.org/obo/PATO_0000915,COMPONENT,ACTIVE,NA,thickness
LP15888-8,Thiocyanate,'thiocyanate',thiocyanate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_18022,COMPONENT,ACTIVE,NA,thiocyanate
LP16289-8,Thiopental,'thiopental',thiopental,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_102166,COMPONENT,ACTIVE,NA,thiopental
LP19492-5,Thiopurine methyltransferase,'thiopurine S-methyltransferase',thiopurine S-methyltransferase,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000016583,COMPONENT,ACTIVE,NA,thiopurine S-methyltransferase
LP15890-4,Threonine,'threonine',threonine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26986,COMPONENT,ACTIVE,NA,threonine
LP7633-3,Throat,'throat specimen',throat specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000768,SYSTEM,ACTIVE,NA,throat specimen
LP36417-1,Thrombopoietin,'thrombopoietin',thrombopoietin,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000016318,COMPONENT,ACTIVE,NA,thrombopoietin
LP13960-7,Tuna (Thunnus albacares),'Thunnus albacares',Thunnus albacares,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_8236,COMPONENT,ACTIVE,NA,Thunnus albacares
LP14697-4,Thyroglobulin,'thyroglobulin',thyroglobulin,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000016283,COMPONENT,ACTIVE,NA,thyroglobulin
LP14487-0,Thyrotropin,'thyroid stimulating hormone',thyroid stimulating hormone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_81567,COMPONENT,ACTIVE,NA,thyroid stimulating hormone
LP16774-9,Thyrotropin receptor,'thyrotropin receptor',thyrotropin receptor,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000001677,COMPONENT,ACTIVE,NA,thyrotropin receptor
LP15897-9,Thyroxine binding globulin,'thyroxine-binding globulin',thyroxine-binding globulin,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000014687,COMPONENT,ACTIVE,NA,thyroxine-binding globulin
LP15900-1,Thyroxine,'thyroxine',thyroxine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_30660,COMPONENT,ACTIVE,NA,thyroxine
LP19540-1,tiaGABine,'tiagabine',tiagabine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9586,COMPONENT,ACTIVE,NA,tiagabine
LP36048-4,Tigecycline,'tigecycline',tigecycline,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_149836,COMPONENT,ACTIVE,NA,tigecycline
LP16839-0,Titanium,'titanium atom',titanium atom,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_33341,COMPONENT,ACTIVE,NA,titanium atom
LP16294-8,Tobramycin,'tobramycin',tobramycin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28864,COMPONENT,ACTIVE,NA,tobramycin
LP16295-5,Tocainide,'tocainide',tocainide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9611,COMPONENT,ACTIVE,NA,tocainide
LP17254-1,Tolazamide,'tolazamide',tolazamide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9613,COMPONENT,ACTIVE,NA,tolazamide
LP16296-3,Tolbutamide,'tolbutamide',tolbutamide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_27999,COMPONENT,ACTIVE,NA,tolbutamide
LP17086-7,Tomato (Lycopersicon lycopersicum),'tomato plant',tomato plant,TRUE,TRUE,http://purl.obolibrary.org/obo/FOODON_03411276,COMPONENT,ACTIVE,NA,tomato plant
LP19239-0,Topiramate,'topiramate',topiramate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_63631,COMPONENT,ACTIVE,NA,topiramate
LP14411-0,Toxocara canis,'Toxocara canis',Toxocara canis,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_6265,COMPONENT,ACTIVE,NA,Toxocara canis
LP21123-2,Toxocara sp,'Toxocara',Toxocara,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_6264,COMPONENT,ACTIVE,NA,Toxocara
LP14252-8,Toxoplasma gondii,'Toxoplasma gondii',Toxoplasma gondii,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_5811,COMPONENT,ACTIVE,NA,Toxoplasma gondii
LP33553-6,TPMT gene,'TPMT',TPMT,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000007172,COMPONENT,ACTIVE,NA,TPMT
LP18112-0,traMADol,'tramadol',tramadol,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9648,COMPONENT,ACTIVE,NA,tramadol
LP31705-4,Trans-3-Hydroxycotinine,'trans-3-hydroxycotinine',trans-3-hydroxycotinine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_71182,COMPONENT,ACTIVE,NA,trans-3-hydroxycotinine
LP17771-4,Transitional cells,'Transitional cell',Transitional cell,TRUE,TRUE,http://purl.obolibrary.org/obo/FMA_84066,COMPONENT,ACTIVE,NA,Transitional cell
LP15837-5,Prealbumin,'transthyretin',transthyretin,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000016801,COMPONENT,ACTIVE,NA,transthyretin
LP16297-1,traZODone,'trazodone',trazodone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9654,COMPONENT,ACTIVE,NA,trazodone
LP14042-3,Treponema pallidum,'Treponema pallidum',Treponema pallidum,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_160,COMPONENT,ACTIVE,NA,Treponema pallidum
LP35874-4,Triamcinolone acetonide,'triamcinolone acetonide',triamcinolone acetonide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_71418,COMPONENT,ACTIVE,NA,triamcinolone acetonide
LP35873-6,Triamcinolone,'triamcinolone',triamcinolone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9667,COMPONENT,ACTIVE,NA,triamcinolone
LP16298-9,Triazolam,'triazolam',triazolam,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9674,COMPONENT,ACTIVE,NA,triazolam
LP16775-6,Trichinella spiralis,'Trichinella spiralis',Trichinella spiralis,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_6334,COMPONENT,ACTIVE,NA,Trichinella spiralis
LP18006-4,Trichloroethylene,'trichloroethene',trichloroethene,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_16602,COMPONENT,ACTIVE,NA,trichloroethene
LP14850-9,Trichomonas sp,'Trichomonas sp.',Trichomonas sp.,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_1987932,COMPONENT,ACTIVE,NA,Trichomonas sp.
LP14413-6,Trichomonas vaginalis,'Trichomonas vaginalis',Trichomonas vaginalis,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_5722,COMPONENT,ACTIVE,NA,Trichomonas vaginalis
LP15275-8,Triglyceride,'triglyceride',triglyceride,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17855,COMPONENT,ACTIVE,NA,triglyceride
LP15010-9,Trimethoprim,'trimethoprim',trimethoprim,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_45924,COMPONENT,ACTIVE,NA,trimethoprim
LP13934-2,Wheat (Triticum aestivum),'Triticum aestivum',Triticum aestivum,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4565,COMPONENT,ACTIVE,NA,Triticum aestivum
LP28437-9,Tropheryma whippelii,'Tropheryma whipplei',Tropheryma whipplei,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_2039,COMPONENT,ACTIVE,NA,Tropheryma whipplei
LP14287-4,Trypanosoma cruzi,'Trypanosoma cruzi',Trypanosoma cruzi,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_5693,COMPONENT,ACTIVE,NA,Trypanosoma cruzi
LP17650-0,Tryptase,'tryptase',tryptase,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000016935,COMPONENT,ACTIVE,NA,tryptase
LP15931-6,Tryptophan,'tryptophan',tryptophan,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_27897,COMPONENT,ACTIVE,NA,tryptophan
LP63488-8,TSC1 gene,'TSC1',TSC1,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000007248,COMPONENT,ACTIVE,NA,TSC1
LP33158-4,TTR gene,'TTR',TTR,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000007276,COMPONENT,ACTIVE,NA,TTR
LP15793-0,Tyrosine,'tyrosine',tyrosine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_18186,COMPONENT,ACTIVE,NA,tyrosine
LP13920-1,White Elm (Ulmus americana),'Ulmus americana',Ulmus americana,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_29740,COMPONENT,ACTIVE,NA,Ulmus americana
LP7069-0,Blood cord,'umbilical cord blood specimen',umbilical cord blood specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000754,SYSTEM,ACTIVE,NA,umbilical cord blood specimen
LP14061-3,Adenovirus,'unidentified adenovirus',unidentified adenovirus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_10535,COMPONENT,ACTIVE,NA,unidentified adenovirus
LP14559-6,Microorganism,'unidentified microorganism',unidentified microorganism,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_81726,COMPONENT,ACTIVE,NA,unidentified microorganism
LP208441-8,Upper respiratory specimen,'upper respiratory tract specimen',upper respiratory tract specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000769,SYSTEM,ACTIVE,NA,upper respiratory tract specimen
LP15935-7,Urate,'urate anion',urate anion,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_46818,COMPONENT,ACTIVE,NA,urate anion
LP145575-9,Ureaplasma parvum,'Ureaplasma parvum',Ureaplasma parvum,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_134821,COMPONENT,ACTIVE,NA,Ureaplasma parvum
LP19253-1,Ureaplasma urealyticum,'Ureaplasma urealyticum',Ureaplasma urealyticum,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_2130,COMPONENT,ACTIVE,NA,Ureaplasma urealyticum
LP30364-1,Urethra,'urethra specimen',urethra specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000770,SYSTEM,ACTIVE,NA,urethra specimen
LP7681-2,Urine,'urine specimen',urine specimen,TRUE,TRUE,http://purl.obolibrary.org/obo/OBI_0000651,SYSTEM,ACTIVE,NA,urine specimen
LP15942-3,Urobilinogen,'urobilinogen',urobilinogen,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_29026,COMPONENT,ACTIVE,NA,urobilinogen
LP15161-0,Uroporphyrin,'uroporphyrin',uroporphyrin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_27259,COMPONENT,ACTIVE,NA,uroporphyrin
LP93479-1,Ursodeoxycholate,'ursodeoxycholate',ursodeoxycholate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_78604,COMPONENT,ACTIVE,NA,ursodeoxycholate
LP7162-3,Cervix,'uterine cervix specimen',uterine cervix specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000761,SYSTEM,ACTIVE,NA,uterine cervix specimen
LP33072-7,Vaccenate (C18:1w7),'vaccenic acid',vaccenic acid,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_36023,COMPONENT,ACTIVE,NA,vaccenic acid
LP7271-2,Vaginal,'vagina specimen',vagina specimen,TRUE,TRUE,http://purl.obolibrary.org/obo/OBI_0002554,SYSTEM,ACTIVE,NA,NA
LP15946-4,Valine,'valine',valine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_27266,COMPONENT,ACTIVE,NA,valine
LP16305-2,Valproate,'valproate',valproate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_60654,COMPONENT,ACTIVE,NA,valproate
LP16306-0,Vancomycin,'vancomycin',vancomycin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28001,COMPONENT,ACTIVE,NA,vancomycin
LP15947-2,Vanillylmandelate,'vanillylmandelate',vanillylmandelate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_27622,COMPONENT,ACTIVE,NA,vanillylmandelate
LP15948-0,Vasoactive intestinal peptide,'Vasoactive intestinal peptide',Vasoactive intestinal peptide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_80331,COMPONENT,ACTIVE,NA,Vasoactive intestinal peptide
LP15949-8,Vasopressin,'vasopressin',vasopressin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9937,COMPONENT,ACTIVE,NA,vasopressin
LP220649-0,Velpatasvir,'velpatasvir',velpatasvir,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_133009,COMPONENT,ACTIVE,NA,velpatasvir
LP17950-4,Venlafaxine,'venlafaxine',venlafaxine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9943,COMPONENT,ACTIVE,NA,venlafaxine
LP7073-2,Blood venous,'venous blood specimen',venous blood specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000755,SYSTEM,ACTIVE,NA,venous blood specimen
LP16307-8,Verapamil,'verapamil',verapamil,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9948,COMPONENT,ACTIVE,NA,verapamil
LP15492-9,Cholesterol in VLDL,'very-low-density lipoprotein cholesterol',very-low-density lipoprotein cholesterol,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_47773,COMPONENT,ACTIVE,NA,very-low-density lipoprotein cholesterol
LP15710-4,Lipoprotein.pre-beta,'very-low-density lipoprotein',very-low-density lipoprotein,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_39027,COMPONENT,ACTIVE,NA,very-low-density lipoprotein
LP17183-2,Yellow Jacket (Vespula spp),'Vespula',Vespula,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_7451,COMPONENT,ACTIVE,NA,Vespula
LP31890-4,VHL gene,'VHL',VHL,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000007428,COMPONENT,ACTIVE,NA,VHL
LP16778-0,Vibrio cholerae,'Vibrio cholerae',Vibrio cholerae,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_666,COMPONENT,ACTIVE,NA,Vibrio cholerae
LP14855-8,Virus,'Viruses',Viruses,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_10239,COMPONENT,ACTIVE,NA,Viruses
LP15950-6,Viscosity,'viscosity',viscosity,TRUE,TRUE,http://purl.obolibrary.org/obo/PATO_0000992,COMPONENT,ACTIVE,NA,viscosity
LP15553-8,Calciferol,'vitamin D2',vitamin D2,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28934,COMPONENT,ACTIVE,NA,vitamin D2
LP16906-7,von Willebrand factor (vWf),'von Willebrand factor',von Willebrand factor,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000017364,COMPONENT,ACTIVE,NA,von Willebrand factor
LP30491-2,Voriconazole,'voriconazole',voriconazole,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_10023,COMPONENT,ACTIVE,NA,voriconazole
LP16861-4,Waxy casts,'Waxy casts',Waxy casts,TRUE,TRUE,http://purl.obolibrary.org/obo/HP_0031202,COMPONENT,ACTIVE,NA,Waxy casts
LP28423-9,West Nile virus,'West Nile virus',West Nile virus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_11082,COMPONENT,ACTIVE,NA,West Nile virus
LP14237-9,Western equine encephalitis virus,'Western equine encephalitis virus',Western equine encephalitis virus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_11039,COMPONENT,ACTIVE,NA,Western equine encephalitis virus
LP14638-8,Xylose,'xylose',xylose,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_18222,COMPONENT,ACTIVE,NA,xylose
LP33230-1,Y chromosome,'Y chromosome',Y chromosome,TRUE,TRUE,http://purl.obolibrary.org/obo/GO_0000806,COMPONENT,ACTIVE,NA,Y chromosome
LP29134-1,Yeast,'yeast',yeast,TRUE,TRUE,http://purl.obolibrary.org/obo/FOODON_03411345,COMPONENT,ACTIVE,NA,yeast
LP17258-2,Yersinia enterocolitica,'Yersinia enterocolitica',Yersinia enterocolitica,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_630,COMPONENT,ACTIVE,NA,Yersinia enterocolitica
LP16783-0,Yersinia sp,'Yersinia sp.',Yersinia sp.,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_41315,COMPONENT,ACTIVE,NA,Yersinia sp.
LP13981-3,Corn (Zea mays),'Zea mays',Zea mays,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4577,COMPONENT,ACTIVE,NA,Zea mays
LP200137-0,Zika virus,'Zika virus',Zika virus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_64320,COMPONENT,ACTIVE,NA,Zika virus
LP14795-6,Zinc,'zinc atom',zinc atom,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_27363,COMPONENT,ACTIVE,NA,zinc atom
LP15840-9,Protoporphyrin.zinc,'zinc protoporphyrin',zinc protoporphyrin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28783,COMPONENT,ACTIVE,NA,zinc protoporphyrin
LP187079-1,Zinc transporter 8,'zinc transporter 8',zinc transporter 8,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000015081,COMPONENT,ACTIVE,NA,zinc transporter 8
LP28438-7,Zonisamide,'zonisamide',zonisamide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_10127,COMPONENT,ACTIVE,NA,zonisamide
LP14982-0,Amitriptyline+Nortriptyline,('amitriptyline' and 'nortriptyline'),amitriptyline and nortriptyline,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_2666&http://purl.obolibrary.org/obo/CHEBI_7640,COMPONENT,ACTIVE,NA,NA
LP185743-4,Amniotic fluid or Chorionic villus sample,('amniotic fluid specimen' or 'chorionic villus specimen'),amniotic fluid or chorionic villus specimen,FALSE,FALSE,http://purl.obolibrary.org/obo/OBI_0002500|http://transformunify.org/ontologies/TURBO_0000762,SYSTEM,ACTIVE,NA,NA
LP31526-4,Amphetamine+Methamphetamine,('amphetamine' and 'methamphetamine'),amphetamine and methamphetamine,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_2679&http://purl.obolibrary.org/obo/CHEBI_6809,COMPONENT,ACTIVE,NA,NA
LP7568-1,Serum and Blood,('blood serum specimen' and 'blood specimen'),blood serum specimen or blood specimen,TRUE,FALSE,http://purl.obolibrary.org/obo/OBI_0100017&http://purl.obolibrary.org/obo/OBI_0000655,SYSTEM,ACTIVE,NA,NA
LP7569-9,Serum and CSF,('blood serum specimen' and 'cerebrospinal fluid specimen'),blood serum and cerebrospinal fluid specimen,TRUE,FALSE,http://purl.obolibrary.org/obo/OBI_0100017&http://purl.obolibrary.org/obo/OBI_0002502,SYSTEM,ACTIVE,NA,NA
LP7576-4,Serum or Plasma,('blood serum specimen' or 'blood plasma specimen'),blood serum or blood plasma specimen,TRUE,FALSE,http://purl.obolibrary.org/obo/OBI_0100017|http://purl.obolibrary.org/obo/OBI_0100016,SYSTEM,ACTIVE,NA,NA
LP7060-9,Blood or Marrow,('blood specimen' or 'bone marrow specimen'),blood specimen or bone marrow specimen,TRUE,FALSE,http://purl.obolibrary.org/obo/OBI_0000655|http://purl.obolibrary.org/obo/OBI_0002512,SYSTEM,ACTIVE,NA,NA
LP64575-1,Calcidiol+Calciferol,('calcidiol' and 'vitamin D2'),calcidiol and vitamin D2,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_17933&http://purl.obolibrary.org/obo/CHEBI_28934,COMPONENT,ACTIVE,NA,NA
LP33503-1,Chlamydia trachomatis+Neisseria gonorrhoeae,('Chlamydia trachomatis' and 'Neisseria gonorrhoeae'),Chlamydia trachomatis and Neisseria gonorrhoeae,TRUE,FALSE,http://purl.obolibrary.org/obo/NCBITaxon_813&http://purl.obolibrary.org/obo/NCBITaxon_485,COMPONENT,ACTIVE,NA,NA
LP36028-6,Cocaine+Benzoylecgonine,('cocaine' and 'ecgonine benzoate'),cocaine and ecgonine benzoate,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_27958&http://purl.obolibrary.org/obo/CHEBI_41001,COMPONENT,ACTIVE,NA,NA
LP14716-2,Doxepin+Nordoxepin,('doxepin' and 'desmethyldoxepin'),doxepin and desmethyldoxepin,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_4710&http://purl.obolibrary.org/obo/CHEBI_141547,COMPONENT,ACTIVE,NA,NA
LP99216-1,fentaNYL+Norfentanyl,('fentanyl' and 'norfentanyl'),fentanyl and norfentanyl,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_119915&http://purl.obolibrary.org/obo/CHEBI_62685,COMPONENT,ACTIVE,NA,NA
LP14822-8,Herpes simplex virus 1+2,('Human alphaherpesvirus 1' and 'Human alphaherpesvirus 2'),Human alphaherpesvirus 1 and Human alphaherpesvirus 2,TRUE,FALSE,http://purl.obolibrary.org/obo/NCBITaxon_10298&http://purl.obolibrary.org/obo/NCBITaxon_10310,COMPONENT,ACTIVE,NA,NA
LP16715-2,HIV 1+2,('Human immunodeficiency virus 1' and 'Human immunodeficiency virus 2'),Human immunodeficiency virus 1 and Human immunodeficiency virus 2,TRUE,FALSE,http://purl.obolibrary.org/obo/NCBITaxon_11676&http://purl.obolibrary.org/obo/NCBITaxon_11709,COMPONENT,ACTIVE,NA,NA
LP17948-8,Imipramine+Desipramine,('imipramine' and 'desipramine'),imipramine and desipramine,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_47499&http://purl.obolibrary.org/obo/CHEBI_47781,COMPONENT,ACTIVE,NA,NA
LP14402-9,Influenza virus A+B,('Influenza A virus' and 'Influenza B virus'),Influenza A virus and Influenza B virus,TRUE,FALSE,http://purl.obolibrary.org/obo/NCBITaxon_11320&http://purl.obolibrary.org/obo/NCBITaxon_11520,COMPONENT,ACTIVE,NA,NA
LP14312-0,Monocytes+Macrophages,('monocyte' and 'macrophage'),monocyte and macrophage,TRUE,FALSE,http://purl.obolibrary.org/obo/CL_0000576&http://purl.obolibrary.org/obo/CL_0000235,COMPONENT,ACTIVE,NA,NA
LP204849-6,Norovirus genogroup I+II,('Norovirus GI' and 'Norovirus GII'),Norovirus GI and Norovirus GII,TRUE,FALSE,http://purl.obolibrary.org/obo/NCBITaxon_122928&http://purl.obolibrary.org/obo/NCBITaxon_122929,COMPONENT,ACTIVE,NA,NA
LP99251-8,oxyCODONE+oxyMORphone,('oxycodone' and 'Oxymorphone'),oxycodone and Oxymorphone,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_7852&http://purl.obolibrary.org/obo/CHEBI_7865,COMPONENT,ACTIVE,NA,NA
LP17873-8,risperiDONE+9-Hydroxyrisperidone,('risperidone' and 'paliperidone'),risperidone and paliperidone,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_8871&http://purl.obolibrary.org/obo/CHEBI_82978,COMPONENT,ACTIVE,NA,NA
LP7163-1,Cervix or Vagina,('uterine cervix specimen' or 'vagina specimen'),uterine cervix or vagina specimen,FALSE,FALSE,http://transformunify.org/ontologies/TURBO_0000761|http://purl.obolibrary.org/obo/OBI_0002554,SYSTEM,ACTIVE,NA,NA
LP7579-8,"Serum, Plasma or Blood",(('blood serum specimen' or 'blood plasma specimen') or 'blood specimen' ),"blood serum, blood plasma or blood specimen",TRUE,FALSE,http://purl.obolibrary.org/obo/OBI_0100017|http://purl.obolibrary.org/obo/OBI_0100016|http://purl.obolibrary.org/obo/OBI_0000655,SYSTEM,ACTIVE,NA,NA
LP19016-2,CD15 cells,cell and 'has plasma membrane part' some 'alpha-L-Fucp-(1->3)-[beta-D-Galp-(1->4)]-beta-D-GlcpNAc',cell with alpha-L-Fucp-(1->3)-[beta-D-Galp-(1->4)]-beta-D-GlcpNA plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/CHEBI_59294,COMPONENT,ACTIVE,"marker part of cell axiom; note ""S"" in ChEBI cd15s",alpha-L-Fucp-(1->3)-[beta-D-Galp-(1->4)]-beta-D-GlcpNAc
LP17749-0,CD19 cells,cell and 'has plasma membrane part' some 'CD19 molecule',cell with CD19 plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000001002,COMPONENT,ACTIVE,marker part of cell axiom,CD19 molecule
LP17750-8,CD2 cells,cell and 'has plasma membrane part' some 'CD2 molecule',cell with CD2 plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000001083,COMPONENT,ACTIVE,marker part of cell axiom,CD2 molecule
LP19029-5,CD27 cells,cell and 'has plasma membrane part' some 'CD27 molecule',cell with CD27 plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000001963,COMPONENT,ACTIVE,marker part of cell axiom,CD27 molecule
LP17756-5,CD4 cells,cell and 'has plasma membrane part' some 'CD4 molecule',cell with CD4 plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000001004,COMPONENT,ACTIVE,marker part of cell axiom,CD4 molecule
LP19009-7,CD11b cells,cell and 'has plasma membrane part' some 'integrin alpha-M',cell with integrin alpha-M plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000001012,COMPONENT,ACTIVE,marker part of cell axiom,integrin alpha-M
LP19021-2,CD18 cells,cell and 'has plasma membrane part' some 'integrin beta-2',cell with integrin beta-2 plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000002041,COMPONENT,ACTIVE,marker part of cell axiom,integrin beta-2
LP17751-6,CD20 cells,cell and 'has plasma membrane part' some 'membrane-spanning 4-domains subfamily A member 1',cell with membrane-spanning 4-domains subfamily A member 1 plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000001289,COMPONENT,ACTIVE,marker part of cell axiom,membrane-spanning 4-domains subfamily A member 1
LP19061-8,CD45RA cells,cell and 'has plasma membrane part' some 'receptor-type tyrosine-protein phosphatase C isoform CD45RA',cell with receptor-type tyrosine-protein phosphatase C isoform CD45RA plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000001015,COMPONENT,ACTIVE,marker part of cell axiom,receptor-type tyrosine-protein phosphatase C isoform CD45RA
LP17757-3,CD8 cells,cell and 'has plasma membrane part' some 'T cell receptor co-receptor CD8',cell with T cell receptor co-receptor CD8 plasma membrane part,TRUE,FALSE,http://purl.obolibrary.org/obo/PR_000025402,COMPONENT,ACTIVE,marker part of cell axiom,T cell receptor co-receptor CD8
LP14442-5,CD3 cells,NA,,NA,NA,NA,COMPONENT,ACTIVE,NA,NA
LP20175-3,TDM Peak,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20176-1,TDM Trough,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20193-6,baseline,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20328-8,1 hour post 50 g glucose PO,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
